year,L1_old,L3_old,L4_old,L2_old,texp,tinc,L1_new,L2_new,L3_admin_share,L3_struct_idx,L3_new,L4_securities_inc,L4_fee_inc,L4_new,era
1821,0.7538212371613188,0.26418490096815694,0.011116674772575354,0.7191105109348238,2071.674330140881,3357.87183732787,0.15781653174122104,0.1731604179294714,0.13404888941064855,0.12328966919449616,0.19826436411631004,0.0,0.0012203487838417307,0.0012203487838417307,early_industrial
1822,0.7741595834876481,0.35248958128825164,0.00573307896707945,0.7829936224563309,2312.4464100821847,3072.611305248172,0.2007777905553629,0.04126798050363993,0.10934717276980976,0.13030624189863038,0.15886241986773975,0.0,0.0,0.0,early_industrial
1823,0.7208213364856949,0.1732800600923465,0.0033275129536006333,0.8266588735406727,3784.2398785091405,4020.8966956794093,0.23355223170293277,0.0033275129536006333,0.04799873455406576,0.12798528050513208,0.13215571339702503,0.0002541820571297234,0.006268457505666888,0.006522639562796612,early_industrial
1824,0.7279800552540513,0.19816191746894876,0.008914273005464768,0.7464790139070246,2814.257464630171,3668.933990321605,0.1668079394627255,0.03413160703760556,0.07582794783274222,0.1319779989625188,0.10404763328672756,0.0007556573403094245,0.0,0.0007556573403094245,early_industrial
1825,0.8680432618163172,0.11566147125207031,0.0,0.64090261563388,4976.483123447271,4730.2669622205085,0.09656292693360509,0.07558143663366572,0.05836917361039533,0.13419691497148542,0.11197943070477906,0.0005976484570652405,2.1732671166008747e-05,0.0006193811282312492,early_industrial
1826,0.8873972237801036,0.19932928562107832,0.00101258101778255,0.7402526710486056,3624.69960325783,4374.223337877517,0.06676163631887021,0.0961148833437354,0.22020502957429708,0.12903233924167473,0.10417693201031875,0.0006632689118419221,0.006432909325695751,0.007096178237537673,early_industrial
1827,0.7049210641692819,0.2285549515349261,0.010237836553044976,0.670182014928273,2640.439674853301,4515.079057199423,0.2522919560790479,0.07419032961400823,0.024051527770184423,0.11825602482645246,0.0844119595894789,0.0029627061950927213,0.006943595752565641,0.009906301947658363,early_industrial
1828,0.7506353417245432,0.20635583184580927,0.07292696792593995,0.7059496659014924,3205.0067828398705,9514.826081612586,0.19423400531425133,0.19961874170203048,0.024281825054390648,0.11766614292600441,0.09426109190416897,0.004076280265080219,0.0021371765192621287,0.006213456784342347,early_industrial
1829,0.6777007093533824,0.15319281712915594,0.005838163335549192,0.6648739542954613,3198.147399058937,5298.633971247373,0.18583790164859149,0.1305332707707662,0.09631461169108291,0.12037566280210577,0.09933447937021736,0.03474876032042568,0.0,0.03474876032042568,early_industrial
1830,0.808987170059495,0.3582124801169031,0.010399584902233281,0.7390527638992086,2896.8827204484987,4236.305112124667,0.15293076694888585,0.22802168233909476,0.06895875201701064,0.12139043323773667,0.10269224025111856,0.0007985128819081318,0.0036000370097262688,0.004398549891634401,early_industrial
1831,0.767711525902788,0.16235457432215308,0.00807968423004583,0.7574013799168816,4137.014694951112,3512.442344711914,0.1414177974193385,0.1063559702704477,0.08017114187879439,0.11892234297807325,0.13232706443190348,0.0009658830962657834,0.0,0.0009658830962657834,early_industrial
1832,0.8208419603348305,0.2814242769183235,0.017439125207824847,0.8219562625851914,2729.8822972817984,4852.33219119165,0.08330674663246063,0.16592989776264708,0.14736253362725316,0.11289353467506152,0.08874889496857834,0.0007012155675272685,0.0,0.0007012155675272685,early_industrial
