year,category,n_entries,amount_sum,amount_real,total_entries,total_amount,entry_share,amount_share,era
1865,administrative,40.0,10232.745833333334,5555.236608758596,179.0,23069.5,0.22346368715083798,0.4435616651133893,post_1840
1865,charitable,13.0,145.56666666666666,79.02642055736519,179.0,23069.5,0.07262569832402235,0.006309918579365251,post_1840
1865,domestic,6.0,4.791666666666667,2.601339124140427,179.0,23069.5,0.0335195530726257,0.00020770570088934163,post_1840
1865,ecclesiastical,21.0,186.15,101.0586319218241,179.0,23069.5,0.11731843575418995,0.008069095559071501,post_1840
1865,educational,9.0,86.45416666666667,46.93494390155628,179.0,23069.5,0.05027932960893855,0.0037475526850025646,post_1840
1865,financial,21.0,10115.737500000001,5491.714169381108,179.0,23069.5,0.11731843575418995,0.43848967251132454,post_1840
1865,land_rent,22.0,1389.2791666666667,754.2232175171915,179.0,23069.5,0.12290502793296089,0.060221468461243925,post_1840
1865,maintenance,32.0,594.0291666666667,322.4914042707203,179.0,23069.5,0.1787709497206704,0.025749546659731105,post_1840
1865,other,1.0,0.008333333333333333,0.004524068041983352,179.0,23069.5,0.00558659217877095,3.6122730589450716e-07,post_1840
1865,salary_stipend,14.0,314.7375,170.86726384364823,179.0,23069.5,0.0782122905027933,0.013643013502676694,post_1840
1866,administrative,38.0,10712.358333333334,5760.571269807127,208.0,28514.175000000003,0.18269230769230768,0.375685368183836,post_1840
1866,charitable,8.0,89.48333333333333,48.11966731196673,208.0,28514.175000000003,0.038461538461538464,0.003138205237687337,post_1840
1866,domestic,13.0,288.37499999999994,155.07367175736715,208.0,28514.175000000003,0.0625,0.010113390971332676,post_1840
1866,ecclesiastical,16.0,394.0041666666667,211.87576181257617,208.0,28514.175000000003,0.07692307692307693,0.013817835047539221,post_1840
1866,educational,30.0,936.6249999999999,503.6701441170144,208.0,28514.175000000003,0.14423076923076922,0.03284769768018888,post_1840
1866,financial,15.0,11638.487500000001,6258.597278984727,208.0,28514.175000000003,0.07211538461538461,0.4081649740874495,post_1840
1866,land_rent,11.0,493.5166666666666,265.38861403886136,208.0,28514.175000000003,0.052884615384615384,0.017307765932791902,post_1840
1866,maintenance,35.0,278.35833333333335,149.68720871872085,208.0,28514.175000000003,0.16826923076923078,0.009762103702222958,post_1840
1866,other,24.0,3375.729166666667,1815.298540904854,208.0,28514.175000000003,0.11538461538461539,0.11838775509607648,post_1840
1866,salary_stipend,18.0,307.2375,165.2169821466982,208.0,28514.175000000003,0.08653846153846154,0.010774904060874986,post_1840
1867,administrative,37.0,1615.5958333333333,860.64129199517,201.0,14430.131249999999,0.18407960199004975,0.1119598848647571,post_1840
1867,charitable,17.0,114.83333333333333,61.172668513388736,201.0,14430.131249999999,0.0845771144278607,0.007957885575942585,post_1840
1867,domestic,13.0,273.6666666666667,145.78450174018042,201.0,14430.131249999999,0.06467661691542288,0.01896494646690526,post_1840
1867,ecclesiastical,21.0,442.37499999999994,235.65682932026422,201.0,14430.131249999999,0.1044776119402985,0.03065633931777301,post_1840
1867,educational,9.0,56.11666666666667,29.893813481071096,201.0,14430.131249999999,0.04477611940298507,0.0038888535173002446,post_1840
1867,financial,26.0,6404.275,3411.6103771574685,201.0,14430.131249999999,0.12935323383084577,0.4438126645590975,post_1840
1867,land_rent,21.0,446.0916666666667,237.63672846082818,201.0,14430.131249999999,0.1044776119402985,0.030913902232640244,post_1840
1867,maintenance,20.0,497.55,265.0490091625826,201.0,14430.131249999999,0.09950248756218906,0.034479935863369233,post_1840
1867,other,10.0,4153.210416666667,2212.449614674338,201.0,14430.131249999999,0.04975124378109453,0.2878151518314615,post_1840
1867,salary_stipend,27.0,426.41666666666663,227.15569287591447,201.0,14430.131249999999,0.13432835820895522,0.029550435770753412,post_1840
1868,administrative,29.0,341.55833333333334,180.2608894518331,203.0,13820.208333333334,0.14285714285714285,0.02471441277115335,post_1840
1868,charitable,19.0,322.625,170.26862993455777,203.0,13820.208333333334,0.09359605911330049,0.023344438247132067,post_1840
1868,domestic,11.0,159.24166666666667,84.04141158257688,203.0,13820.208333333334,0.054187192118226604,0.011522378160001207,post_1840
1868,ecclesiastical,16.0,205.30833333333334,108.35356414045458,203.0,13820.208333333334,0.07881773399014778,0.014855661244855812,post_1840
1868,educational,10.0,855.8875000000002,451.70334599957795,203.0,13820.208333333334,0.04926108374384237,0.06193014456487331,post_1840
1868,financial,21.0,1684.4541666666664,888.9878439237211,203.0,13820.208333333334,0.10344827586206896,0.12188341347965688,post_1840
1868,land_rent,16.0,647.8083333333333,341.88744634438115,203.0,13820.208333333334,0.07881773399014778,0.04687399188989553,post_1840
1868,maintenance,27.0,501.075,264.4474350854972,203.0,13820.208333333334,0.1330049261083744,0.03625668932873057,post_1840
1868,other,9.0,8433.191666666668,4450.7028006473865,203.0,13820.208333333334,0.04433497536945813,0.6102072749747501,post_1840
1868,salary_stipend,45.0,669.0583333333333,353.1023502920273,203.0,13820.208333333334,0.22167487684729065,0.048411595338951105,post_1840
1869,administrative,51.0,1960.5375,1025.1712507843547,227.0,7313.993750000001,0.22466960352422907,0.2680529361950849,post_1840
1869,charitable,16.0,129.85,67.89897510980965,227.0,7313.993750000001,0.07048458149779736,0.01775363835934369,post_1840
1869,domestic,12.0,57.15416666666666,29.886094262009337,227.0,7313.993750000001,0.05286343612334802,0.007814358149631542,post_1840
1869,ecclesiastical,20.0,263.4458333333333,137.75665830021612,227.0,7313.993750000001,0.0881057268722467,0.03601942281306069,post_1840
1869,educational,13.0,76.11666666666666,39.801645401938224,227.0,7313.993750000001,0.05726872246696035,0.010406990936609243,post_1840
1869,financial,15.0,703.6687499999999,367.9506117966952,227.0,7313.993750000001,0.06607929515418502,0.09620855227009181,post_1840
1869,land_rent,13.0,431.64166666666665,225.70679076901624,227.0,7313.993750000001,0.05726872246696035,0.0590158648503995,post_1840
