year,eff_income_sources,new_income_share,mean_horizon_yrs,multiyear_share,invest_spend_share,sec_income_share,rows_per_page,sections_per_page,subtotal_ratio,sig_per_page,person_share,latin_share,arrears_share,distinct_persons_per_page,persons_per_row,pages_per_year,rows_per_year,institutional_pay_share
1828,1.8159870988242872,0.8634419326821782,0.9866524190808513,0.006081760660741137,0.02377635693665041,0.005197128784253659,25.166666666666668,3.75,0.08898305084745763,0.0,0.423841059602649,0.3008474576271186,0.09745762711864407,8.75,0.347682119205298,12.0,302.0,0.5905961903272229
1829,2.4402013816601182,0.5262839081395418,0.9301791644459022,0.03935877987782379,0.0035402790869834525,0.06482269390899326,23.23076923076923,3.076923076923077,0.09166666666666666,0.46153846153846156,0.3576158940397351,0.25416666666666665,0.15416666666666667,6.6923076923076925,0.28807947019867547,13.0,302.0,0.621580870095755
1830,3.9406954932989144,0.5703255726088009,0.7862468304995843,0.006926517981689621,0.018951883405965677,0.0011185403362808258,21.916666666666668,2.9166666666666665,0.09090909090909091,0.5,0.3840304182509506,0.3349282296650718,0.03827751196172249,6.833333333333333,0.311787072243346,12.0,263.0,0.13543516955852697
1831,2.4686830020154216,0.2895137077539182,1.0287946967693828,0.07445049633463453,0.006265249642662631,0.002429834817248019,23.5,3.0,0.0603448275862069,0.5,0.43617021276595747,0.21120689655172414,0.15948275862068967,7.25,0.30851063829787234,12.0,282.0,0.5468255889674389
1832,3.775010051861774,0.6836140873181721,0.8945285871120895,0.0,0.0,0.001193652653437698,25.0,2.9166666666666665,0.10416666666666667,0.5,0.36666666666666664,0.23333333333333334,0.07916666666666666,7.583333333333333,0.30333333333333334,12.0,300.0,0.7471372975455386
1833,2.455127075034284,0.8799002671541554,1.1114121168491644,0.05738436155592219,0.0,0.0002464205931033996,26.0,3.5454545454545454,0.08370044052863436,0.0,0.4160839160839161,0.2599118942731278,0.11013215859030837,8.0,0.3076923076923077,11.0,286.0,0.6016951622797407
1834,1.5851879387492294,0.7794561990339364,0.9740195512231309,0.05094738349062052,0.030708872573913106,0.002225457118199231,22.933333333333334,3.466666666666667,0.08955223880597014,0.4,0.3633720930232558,0.23134328358208955,0.08955223880597014,6.933333333333334,0.3023255813953488,15.0,344.0,0.6109307003194661
1835,2.7379603885117634,0.3371066337062689,0.8565764201662347,0.07020104169287673,0.001217185061573881,0.001204317605585354,23.75,2.8333333333333335,0.08658008658008658,0.5,0.44912280701754387,0.2554112554112554,0.09956709956709957,9.0,0.37894736842105264,12.0,285.0,0.49051553639580336
1836,4.489981131419706,0.48073861746904417,0.9576362401748318,0.0029006826866384773,0.00712567428451059,0.0013099414343950696,23.076923076923077,2.923076923076923,0.08713692946058091,0.46153846153846156,0.41333333333333333,0.2157676348547718,0.15352697095435686,7.846153846153846,0.34,13.0,300.0,0.6541134244111297
1837,3.6418820205278375,0.5728067700097899,0.8680114056740282,0.0,0.002027126067773127,0.00013762617703487318,24.53846153846154,2.923076923076923,0.07662835249042145,0.46153846153846156,0.4043887147335423,0.20306513409961685,0.10344827586206896,7.846153846153846,0.31974921630094044,13.0,319.0,0.5650117737693978
1838,1.7693214509779407,0.717368349162979,0.9995863398195654,0.0,0.002174206462682299,0.037693789152360484,25.333333333333332,3.4444444444444446,0.08839779005524862,0.6666666666666666,0.42543859649122806,0.292817679558011,0.08287292817679558,9.11111111111111,0.35964912280701755,9.0,228.0,0.5550696025164427
1839,3.5222167813399254,0.6839187061239814,1.0018140195262446,0.037674881105327934,0.015918497842574743,0.0004418270935840202,27.545454545454547,2.727272727272727,0.10526315789473684,0.5454545454545454,0.39603960396039606,0.2793522267206478,0.10121457489878542,8.636363636363637,0.31353135313531355,11.0,303.0,0.5738870107229248
1840,2.2164741957773613,0.5949805378104156,0.8754176823887846,0.0,0.0008916434531418481,0.0,30.625,3.875,0.07537688442211055,0.0,0.3673469387755102,0.2613065326633166,0.010050251256281407,9.25,0.3020408163265306,8.0,245.0,0.7505457925871204
1841,3.256670492888766,0.7468733068314792,0.8290430273980268,0.09627916519014493,0.022607559685824636,0.0,27.7,2.7,0.08695652173913043,0.6,0.4368231046931408,0.27391304347826084,0.008695652173913044,10.1,0.36462093862815886,10.0,277.0,0.48571322549838447
1842,2.1318987704145287,0.5750700367700281,0.8819650236757968,0.0008633908777357575,0.0037788211679949868,0.0,31.0,3.5,0.1,0.75,0.39919354838709675,0.215,0.13,11.125,0.3588709677419355,8.0,248.0,0.6110694252375309
1843,3.2216817940494047,0.7015623126082274,0.6518955215989002,0.0771532808121398,0.015595280346421755,0.00029129398200756514,30.166666666666668,2.8333333333333335,0.07894736842105263,0.5,0.38950276243093923,0.27631578947368424,0.04276315789473684,9.666666666666666,0.32044198895027626,12.0,362.0,0.45184038875148613
1844,1.956572766065886,0.261452482379777,0.807382059426806,0.0025779919284300338,0.0038249515177655137,0.0,30.75,3.125,0.11055276381909548,0.75,0.43089430894308944,0.2562814070351759,0.06030150753768844,11.0,0.35772357723577236,8.0,246.0,0.6960559226704349
1845,3.0935824716725935,0.43488646765558286,0.6768085888818518,0.04219870472143339,0.0006711296082122626,0.0,27.4,3.0,0.08444444444444445,0.6,0.3795620437956204,0.25333333333333335,0.09333333333333334,8.5,0.3102189781021898,10.0,274.0,-0.025062892019888983
1846,2.91071613822591,0.881298645737333,0.9644813483174804,0.0017186444362509512,0.012022213489438955,0.0,28.8,3.0,0.0794979079497908,0.6,0.3888888888888889,0.20502092050209206,0.04602510460251046,9.4,0.3263888888888889,10.0,288.0,0.5693645515109214
1847,1.707958683633318,0.7579757108625248,0.7758293589101736,0.0056212835849736055,0.036676108001676,0.002063667597618574,29.4,3.1,0.0823045267489712,0.6,0.41156462585034015,0.29218106995884774,0.09876543209876543,10.3,0.35034013605442177,10.0,294.0,0.545448173099047
1848,2.3481802255484445,0.6284212966198356,0.8338689796111692,0.012920204107802376,0.004289755286178021,0.009643427805996847,31.0,3.5833333333333335,0.08609271523178808,0.0,0.3924731182795699,0.2947019867549669,0.033112582781456956,10.166666666666666,0.3279569892473118,12.0,372.0,0.4982018652286313
1849,2.2459392180929214,0.7295983667948666,0.8015353451441436,0.0,0.001369442846454555,0.0,32.111111111111114,3.111111111111111,0.09205020920502092,0.6666666666666666,0.39792387543252594,0.23430962343096234,0.07112970711297072,10.222222222222221,0.31833910034602075,9.0,289.0,0.7515955756603376
1850,2.5577246144846533,0.9038659471323666,0.9784890719230604,0.03720495414301513,0.21026522638473918,0.004744587134478757,29.272727272727273,2.8181818181818183,0.09398496240601503,0.5454545454545454,0.38819875776397517,0.20676691729323307,0.10150375939849623,9.454545454545455,0.32298136645962733,11.0,322.0,0.7681736510125386
1851,3.147985645511193,0.602970372150074,0.9655754594026132,0.023954583959381732,0.0015336254985030813,0.010522664826479901,34.42857142857143,3.142857142857143,0.08955223880597014,0.8571428571428571,0.45228215767634855,0.2835820895522388,0.009950248756218905,12.142857142857142,0.35269709543568467,7.0,241.0,0.8792780821580486
1852,2.046823645397617,0.6013450541487599,1.004172219232626,0.05274571980886086,0.007768568185388968,0.0,27.636363636363637,2.727272727272727,0.10040160642570281,0.6363636363636364,0.4375,0.2971887550200803,0.060240963855421686,10.363636363636363,0.375,11.0,304.0,0.6722721341056905
1853,1.5275176525550693,0.7930695871738321,1.4916144060830967,0.2990692777721427,0.02537075830141171,0.0034144824049345207,27.545454545454547,2.8181818181818183,0.07086614173228346,0.45454545454545453,0.41914191419141916,0.3031496062992126,0.07480314960629922,9.272727272727273,0.33663366336633666,11.0,303.0,0.7987557881914246
1854,2.727376203639614,0.854059022096115,1.0822819851970755,0.056108620589756415,0.0043569605761391616,0.0646689619900978,30.666666666666668,4.666666666666667,0.07834101382488479,0.0,0.3007246376811594,0.28110599078341014,0.07834101382488479,7.444444444444445,0.2427536231884058,9.0,276.0,0.8457439303791651
1855,2.508737395755914,0.8975372278283837,1.0144695368028396,0.07291033468448567,0.011615830993475611,0.007646625579899088,31.2,2.4,0.058823529411764705,0.6,0.4551282051282051,0.2757352941176471,0.125,11.2,0.358974358974359,10.0,312.0,0.5962489482758357
1856,1.3815786760303779,0.8646605305385395,1.7586641445868232,0.24048344662790389,0.002217293495537855,0.021212171392083076,30.444444444444443,3.4444444444444446,0.0611353711790393,0.5555555555555556,0.3978102189781022,0.2052401746724891,0.056768558951965066,10.11111111111111,0.33211678832116787,9.0,274.0,0.48431138149421504
1857,2.0057141436493793,0.9967568176458829,0.8927929057124057,0.06016356970513584,0.027178145679627456,0.08244398547499934,29.857142857142858,3.857142857142857,0.07058823529411765,0.0,0.507177033492823,0.11764705882352941,0.0058823529411764705,10.714285714285714,0.3588516746411483,7.0,209.0,0.5709466722671999
1858,1.8669293377707268,0.8351160259618516,1.0002615479340307,0.007652314625123272,0.3603897892416047,0.2209847708477323,31.25,3.625,0.0625,0.5,0.408,0.15865384615384615,0.0,9.25,0.296,8.0,250.0,0.9065133471414138
1859,1.3213709640843843,0.9040514956455888,1.1914899139935047,0.09625113204390888,0.003426190257061751,0.0,35.333333333333336,5.833333333333333,0.11320754716981132,0.0,0.30660377358490565,0.11320754716981132,0.0,8.833333333333334,0.25,6.0,212.0,0.7713528348068819
1860,1.6677870087758269,0.844003248162942,0.7480276673245905,0.06590554670011911,0.027567936119186294,0.15727331107226641,39.333333333333336,4.833333333333333,0.09523809523809523,0.8333333333333334,0.4194915254237288,0.07936507936507936,0.0,15.0,0.3813559322033898,6.0,236.0,0.49020247694191643
1861,1.3841161590689173,0.8930041152263374,0.9957175105330498,0.135825408079277,0.003877337709413388,0.19678514555528978,33.375,5.0,0.05581395348837209,0.625,0.4307116104868914,0.12093023255813953,0.0,12.625,0.3782771535580524,8.0,267.0,0.8306914892099052
1862,2.473058728887034,0.5192150604591915,0.6868470608969234,0.03257148265519593,0.012514902197430199,0.45451295249685686,32.0,3.2857142857142856,0.05235602094240838,0.5714285714285714,0.48660714285714285,0.1099476439790576,0.005235602094240838,13.857142857142858,0.4330357142857143,7.0,224.0,0.7776054928395861
1863,1.1347297774632326,0.9884271951410304,0.8187674570006509,0.045314698532036866,0.005809162631887224,0.02114540794319895,32.625,3.875,0.07981220657276995,0.5,0.4367816091954023,0.11267605633802817,0.0,12.0,0.367816091954023,8.0,261.0,0.8196709660183845
1864,1.02606508252552,0.9905130564989505,0.723650611957383,0.0023053463222521948,0.1593937863672716,0.10900004361298951,32.75,3.5,0.08837209302325581,0.0,0.40076335877862596,0.13953488372093023,0.0,11.625,0.3549618320610687,8.0,262.0,0.464091338695644
1865,1.079121407985799,0.037728381817111495,0.9531347662478474,0.0,0.029942201268585007,0.0038071813121038274,36.333333333333336,4.333333333333333,0.07262569832402235,0.0,0.44036697247706424,0.11173184357541899,0.0223463687150838,14.833333333333334,0.40825688073394495,6.0,218.0,0.7882924856362288
1866,1.8810342383502567,0.855564213904511,0.7319378549128543,0.0,0.09964804223493183,0.024152948595040472,37.0,4.857142857142857,0.08173076923076923,0.0,0.42857142857142855,0.10576923076923077,0.0,14.285714285714286,0.3861003861003861,7.0,259.0,0.6497573009914934
1867,1.4262448395829412,0.8192462730869343,0.7138094338800354,0.027427110420268172,0.01305299558564708,0.02509932207752311,35.57142857142857,4.857142857142857,0.06965174129353234,0.7142857142857143,0.43775100401606426,0.12935323383084577,0.009950248756218905,13.142857142857142,0.36947791164658633,7.0,249.0,0.7731558034703363
1868,2.9809446385710636,0.745834425902812,0.8269241252984724,0.0,0.003508802479669842,0.2542201151655636,34.42857142857143,4.0,0.04926108374384237,0.0,0.48132780082987553,0.08374384236453201,0.0,13.714285714285714,0.3983402489626556,7.0,241.0,0.7287220545835831
1869,2.234144542527981,0.6895105524472377,0.9746616556384063,0.0,0.0007934069712710578,0.23729281353593235,32.111111111111114,3.5555555555555554,0.13215859030837004,0.0,0.4532871972318339,0.07929515418502203,0.0,11.555555555555555,0.35986159169550175,9.0,289.0,0.18319879706538067
1870,1.698663884955849,0.9586193001978938,1.0,0.0,0.0070746601596640745,0.05882020663047715,30.666666666666668,3.0,0.09210526315789473,0.0,0.41304347826086957,0.10526315789473684,0.0,11.11111111111111,0.36231884057971014,9.0,276.0,0.8261201472382766
1871,1.4019562680979127,0.9372535325904056,0.8875342115826734,0.0,0.004938683442489286,0.050106066417947834,31.77777777777778,2.7777777777777777,0.07407407407407407,0.0,0.45454545454545453,0.1111111111111111,0.00411522633744856,11.88888888888889,0.3741258741258741,9.0,286.0,0.7975769740953562
1872,1.270279748562038,0.9607300245114988,1.0009413536665726,0.0009413536665725312,0.005935248380576048,0.04406846949160402,30.666666666666668,3.0,0.11659192825112108,0.0,0.427536231884058,0.07623318385650224,0.0,11.333333333333334,0.3695652173913043,9.0,276.0,0.8770781454365901
1873,2.910342770405402,0.9346364014438118,0.9845264251084195,0.0085169896199189,0.06865671998761098,0.2436060030272086,32.94117647058823,3.6470588235294117,0.08733624454148471,0.0,0.3875,0.10698689956331878,0.0,10.294117647058824,0.3125,17.0,560.0,0.44930583915462996
1874,,0.946711350187311,,0.0,0.0,0.0,,,,,,,,,,,,
1875,,0.9604558080938204,,0.0,0.0,0.0,,,,,,,,,,,,
1876,2.0353730820942864,0.976241734153354,1.547347868532379,0.1561991539212496,0.12804892123338488,0.03767420260970159,37.0,4.1,0.09302325581395349,0.0,0.2810810810810811,0.19933554817275748,0.0,9.2,0.24864864864864866,10.0,370.0,0.7671833798825882
1877,1.175753783369223,0.9912989779924567,0.9538729929501771,0.0,0.014075266244734916,0.15787440477557205,33.0,3.5555555555555554,0.0728744939271255,0.0,0.35353535353535354,0.12955465587044535,0.012145748987854251,10.666666666666666,0.32323232323232326,9.0,297.0,0.7050032675372504
1878,3.0255239626089363,0.8833137294529524,1.0013608781010173,0.010708548991611637,0.049767921609076844,0.14995224952183905,36.625,3.875,0.09623430962343096,0.0,0.3822525597269625,0.04184100418410042,0.0,11.625,0.3174061433447099,8.0,293.0,0.39515158573036757
1879,1.9806859130713732,0.8149146539426435,0.9909071465672645,0.005120840844510984,0.013421940009533506,0.2031451051259414,35.333333333333336,4.0,0.10588235294117647,0.0,0.2893081761006289,0.12549019607843137,0.00392156862745098,8.222222222222221,0.23270440251572327,9.0,318.0,0.54827661289848
1880,1.4207736435042737,0.9280761412183389,1.2731819410651528,0.28209739412532175,0.05071234354832258,0.02561176093121418,36.125,4.125,0.06224066390041494,0.0,0.4013840830449827,0.0995850622406639,0.0,12.375,0.34256055363321797,8.0,289.0,0.3723298702337665
1881,3.000125924983933,0.9762549323588198,1.1087622806280963,0.11367453186665546,0.039925916003521154,0.1862268138753794,31.833333333333332,3.4166666666666665,0.07911392405063292,0.25,0.35602094240837695,0.07911392405063292,0.0,10.083333333333334,0.31675392670157065,12.0,382.0,0.7982708211730558
1882,2.576112385418528,0.9160825956222535,0.778040459317435,0.0,0.014890277205133277,0.07409815125369293,38.0,5.6,0.13286713286713286,0.0,0.3473684210526316,0.038461538461538464,0.0034965034965034965,10.1,0.2657894736842105,10.0,380.0,0.441634203116131
1883,2.740570137780327,0.7584265813417856,1.0,0.0,0.015457960216623299,0.08211898061714988,56.0,9.8,0.34705882352941175,0.2,0.13214285714285715,0.0,0.0,7.4,0.13214285714285715,5.0,280.0,0.44919827614866126
1884,4.089612097328536,0.745577928754818,1.0,0.0,0.2317324793971304,0.06448496432694309,59.6,10.2,0.5732484076433121,0.0,0.14093959731543623,0.050955414012738856,0.0,8.4,0.14093959731543623,5.0,298.0,0.7797048819704115
1885,3.881146613820144,0.7402179479792443,,0.0,0.0,0.025356291555807906,78.0,8.0,0.25925925925925924,0.0,0.24358974358974358,0.0,0.0,18.0,0.23076923076923078,1.0,78.0,0.2624457818596121
1886,2.270653555374742,0.7137362083184186,,0.0,0.013301058604561315,0.030121685200603585,102.0,15.0,0.1780821917808219,0.0,0.20588235294117646,0.0,0.0,21.0,0.20588235294117646,1.0,102.0,0.3387676635315622
1887,,0.74028620638495,,0.0,0.0,0.0,,,,,,,,,,,,
1888,,0.762391001307082,,0.0,0.0,0.0,,,,,,,,,,,,
1889,3.7990675876796964,0.7810807310238479,1.0,0.0,0.15361740804673785,0.09052377414309762,56.8,7.8,0.4046242774566474,0.0,0.1443661971830986,0.005780346820809248,0.0,7.4,0.13028169014084506,5.0,284.0,0.530736035423335
1890,,0.8230689989385284,,0.0,0.0,0.0,,,,,,,,,,,,
1891,2.6573271546291393,0.839729467966685,1.0,0.0,0.4951842857107682,0.09602807831569159,73.375,10.75,0.5759493670886076,0.125,0.08347529812606473,0.0,0.0,5.25,0.07155025553662692,8.0,587.0,0.8430137731915043
1892,2.653072036000335,0.8500035512501096,1.0,0.0,0.04509851196727382,0.08636423632726155,91.75,14.75,0.5303030303030303,0.0,0.09536784741144415,0.0,0.0,7.0,0.07629427792915532,4.0,367.0,0.8554831697261336
1893,3.1478453503229025,0.8367354543302129,1.0,0.0,0.0070950915078196106,0.09900390135029079,49.4,8.2,0.4117647058823529,0.0,0.08704453441295547,0.0,0.0,3.4,0.06882591093117409,10.0,494.0,0.6980144374667463
1894,2.6216678382252456,0.7428648409545497,,0.0,0.022636399030669427,0.07865664922763821,24.666666666666668,5.666666666666667,0.25274725274725274,0.16666666666666666,0.11486486486486487,0.0,0.0,2.5,0.10135135135135136,6.0,148.0,0.7097130023056981
1895,3.8704236033925716,0.7769172902538596,,0.0,0.0,0.05964177872978173,23.0,5.0,0.2413793103448276,0.0,0.2318840579710145,0.0,0.0,5.166666666666667,0.2246376811594203,6.0,138.0,0.7687955165107923
1896,2.1322404430607804,0.795094922393666,1.0,0.0,0.0,0.05652003208741378,24.166666666666668,5.333333333333333,0.24175824175824176,0.0,0.13793103448275862,0.0,0.0,3.0,0.12413793103448276,6.0,145.0,0.5114063662483179
1897,2.835285146186501,0.8896759559509175,,0.0,0.0,0.0,24.5,5.833333333333333,0.28735632183908044,0.0,0.12244897959183673,0.0,0.0,2.8333333333333335,0.11564625850340136,6.0,147.0,0.7087879320471626
1898,2.3862066356403604,0.9028575107006273,,0.0,0.0,0.021178940377596364,23.333333333333332,5.166666666666667,0.23863636363636365,0.0,0.09285714285714286,0.011363636363636364,0.0,2.1666666666666665,0.09285714285714286,6.0,140.0,0.2952309085506247
1899,3.9315961878902197,0.7585095659381987,,0.0,0.0,0.0,22.833333333333332,4.666666666666667,0.26744186046511625,0.0,0.17518248175182483,0.0,0.0,3.6666666666666665,0.16058394160583941,6.0,137.0,0.9946841781650846
1900,3.377071228285906,0.5151185452658005,,0.0,0.0,0.08667678978272315,23.5,5.833333333333333,0.23255813953488372,0.0,0.1347517730496454,0.0,0.0,2.8333333333333335,0.12056737588652482,6.0,141.0,0.6462823315331894
