year,place_cluster,category,n_entries,amount_real,era
1802,other,charitable,2.0,1.2027372375146252,transition
1802,other,ecclesiastical,6.0,38.360582548186464,transition
1802,other,financial,2.0,73.8730833179383,transition
1802,other,land_rent,76.0,598.67929829423,transition
1802,other,salary_stipend,3.0,197.58230571463758,transition
1802,oxford_local,administrative,6.0,3.0520660139171136,transition
1802,oxford_local,ecclesiastical,2.0,26.325512654720118,transition
1802,oxford_local,land_rent,7.0,144.93657244904244,transition
1802,oxford_local,salary_stipend,2.0,82.6636492394852,transition
1802,oxfordshire,administrative,1.0,0.3598589814643759,transition
1802,oxfordshire,ecclesiastical,2.0,13.636153704045816,transition
1802,oxfordshire,land_rent,3.0,374.37698211096745,transition
1802,oxfordshire,maintenance,7.0,90.2620620112076,transition
1803,other,administrative,5.0,10.737926603311216,transition
1803,other,domestic,1.0,0.07284382284382283,transition
1803,other,ecclesiastical,3.0,59.069336112605335,transition
1803,other,financial,1.0,2.7302425138963597,transition
1803,other,land_rent,56.0,213.64766376785605,transition
1803,oxford_local,administrative,6.0,3.029555914171298,transition
1803,oxford_local,ecclesiastical,2.0,25.551371705217854,transition
1803,oxford_local,financial,3.0,80.23280138664754,transition
1803,oxford_local,land_rent,8.0,191.05113636363632,transition
1803,oxfordshire,administrative,3.0,10.043108600800906,transition
1803,oxfordshire,ecclesiastical,2.0,26.534763313609464,transition
1803,oxfordshire,financial,2.0,195.81727033650108,transition
1803,oxfordshire,land_rent,4.0,341.78461762596373,transition
1803,oxfordshire,maintenance,3.0,18.26698942083557,transition
1804,other,administrative,20.0,72.4562539917552,transition
1804,other,charitable,2.0,0.332041456192301,transition
1804,other,ecclesiastical,5.0,109.85854671079369,transition
1804,other,land_rent,50.0,312.2586802531498,transition
1804,oxford_local,administrative,4.0,0.5044127039424026,transition
1804,oxford_local,ecclesiastical,1.0,13.063926145270857,transition
1804,oxford_local,land_rent,3.0,122.12956511641408,transition
1804,oxfordshire,administrative,4.0,26.528842245834056,transition
1804,oxfordshire,land_rent,6.0,342.019937002845,transition
1805,other,administrative,10.0,72.31336438046853,transition
1805,other,charitable,1.0,4.233700254022015,transition
1805,other,ecclesiastical,7.0,23.208615580016932,transition
1805,other,financial,4.0,47.94136325148179,transition
1805,other,land_rent,78.0,685.6384949195597,transition
1805,other,maintenance,9.0,82.71591871295513,transition
1805,oxford_local,administrative,6.0,3.027095681625741,transition
1805,oxford_local,domestic,1.0,0.0846740050804403,transition
1805,oxford_local,ecclesiastical,8.0,73.55348574654248,transition
1805,oxford_local,financial,1.0,0.0,transition
1805,oxford_local,land_rent,2.0,6.80876023144228,transition
1805,oxfordshire,ecclesiastical,3.0,167.67966765453005,transition
1805,oxfordshire,land_rent,6.0,298.11203429297206,transition
1806,other,administrative,12.0,64.22538378096337,transition
1806,other,domestic,1.0,1.1328060636019113,transition
1806,other,ecclesiastical,5.0,96.1941149008623,transition
1806,other,land_rent,47.0,198.40969476025705,transition
1806,oxford_local,administrative,3.0,2.100840336134454,transition
1806,oxford_local,ecclesiastical,2.0,21.42033283901796,transition
1806,oxford_local,financial,2.0,67.70404240127424,transition
1806,oxford_local,land_rent,5.0,119.94099110232327,transition
1806,oxfordshire,administrative,3.0,24.077277970011533,transition
1806,oxfordshire,ecclesiastical,2.0,32.02537142307904,transition
1806,oxfordshire,financial,2.0,156.46368841654308,transition
1806,oxfordshire,land_rent,3.0,55.682567144504866,transition
1807,other,administrative,3.0,11.842210813412482,transition
1807,other,ecclesiastical,6.0,100.66714797582759,transition
1807,other,land_rent,53.0,449.23107519118673,transition
1807,other,other,1.0,0.0,transition
1807,other,salary_stipend,1.0,2.526873094817905,transition
1807,oxford_local,administrative,2.0,1.8550457243702874,transition
1807,oxford_local,ecclesiastical,5.0,62.52673939782876,transition
1807,oxford_local,land_rent,1.0,1.4038183860099471,transition
1807,oxfordshire,administrative,1.0,4.963500721963742,transition
1807,oxfordshire,ecclesiastical,1.0,1.6845820632119366,transition
1807,oxfordshire,land_rent,5.0,128.69254371891546,transition
1808,other,administrative,10.0,35.0620082330259,transition
1808,other,ecclesiastical,2.0,68.01039549788965,transition
1808,other,land_rent,66.0,443.53595109686836,transition
1808,other,maintenance,1.0,18.159553957584286,transition
1808,oxford_local,land_rent,1.0,5.002344849148039,transition
1808,oxfordshire,land_rent,2.0,11.4897608253869,transition
1809,other,administrative,27.0,73.48028755779099,transition
1809,other,domestic,3.0,22.066154803637655,transition
1809,other,ecclesiastical,9.0,141.76414926586392,transition
1809,other,financial,2.0,90.17656416704772,transition
1809,other,land_rent,50.0,401.2540167911396,transition
1809,other,salary_stipend,3.0,9.135421429660113,transition
1809,other_england,administrative,1.0,3.0483158055174515,transition
1809,oxford_local,administrative,9.0,35.18899557994208,transition
1809,oxford_local,domestic,1.0,1.7908855357415028,transition
1809,oxford_local,ecclesiastical,3.0,32.7693949093126,transition
1809,oxford_local,financial,2.0,59.05476807397247,transition
1809,oxford_local,land_rent,2.0,38.22619773408525,transition
1809,oxfordshire,ecclesiastical,5.0,88.9608100899253,transition
1810,other,administrative,10.0,46.553593556381664,transition
1810,other,charitable,1.0,1.2360594795539033,transition
1810,other,ecclesiastical,5.0,103.46809169764559,transition
1810,other,financial,3.0,118.99938042131352,transition
1810,other,land_rent,44.0,455.5827912019827,transition
1810,other,maintenance,2.0,7.309479553903345,transition
1810,oxford_local,ecclesiastical,2.0,11.152416356877323,transition
1810,oxford_local,land_rent,1.0,5.993649318463445,transition
1810,oxford_local,salary_stipend,4.0,184.0171933085502,transition
1810,oxfordshire,financial,2.0,10.929368029739777,transition
1811,other,administrative,12.0,175.54813324730196,transition
1811,other,charitable,1.0,0.10279475209068709,transition
1811,other,ecclesiastical,7.0,128.9722264394428,transition
1811,other,financial,2.0,40.611834364443766,transition
1811,other,land_rent,61.0,521.1432990473297,transition
1811,other,maintenance,2.0,5.081223668728887,transition
1811,oxford_local,administrative,4.0,9.457117192343214,transition
1811,oxford_local,ecclesiastical,2.0,2.84187953087638,transition
1811,oxford_local,land_rent,1.0,0.0,transition
1811,oxfordshire,land_rent,4.0,69.85654596981313,transition
1812,other,administrative,9.0,23.742601638623967,transition
1812,other,ecclesiastical,12.0,109.3212891887002,transition
1812,other,financial,5.0,201.8638055361712,transition
1812,other,land_rent,64.0,610.9172675816081,transition
1812,other,maintenance,6.0,244.86435799023027,transition
1812,oxford_local,administrative,1.0,0.30045747072962703,transition
1812,oxford_local,ecclesiastical,4.0,11.24292471117314,transition
1812,oxford_local,maintenance,3.0,106.14710139308883,transition
1813,other,administrative,14.0,31.195937826023798,transition
1813,other,charitable,1.0,2.4959391466265206,transition
1813,other,ecclesiastical,8.0,219.29598668832455,transition
1813,other,financial,4.0,32.397686304029165,transition
1813,other,land_rent,51.0,431.1685353195199,transition
1813,other,maintenance,4.0,44.33758567410167,transition
1813,oxford_local,administrative,4.0,23.11880142096853,transition
1813,oxford_local,ecclesiastical,1.0,11.885424507745336,transition
1813,oxford_local,financial,2.0,66.91163847179854,transition
1813,oxford_local,land_rent,2.0,110.69622175560927,transition
1813,oxfordshire,administrative,1.0,1.406441900083198,transition
1813,oxfordshire,land_rent,5.0,139.37352257570356,transition
1814,other,administrative,4.0,3.029474508533161,transition
1814,other,ecclesiastical,13.0,83.37130724778571,transition
1814,other,financial,5.0,73.00105314322748,transition
1814,other,land_rent,54.0,488.6639426712033,transition
1814,other,maintenance,3.0,62.906742817023115,transition
1814,other,salary_stipend,1.0,2.3645090732339598,transition
1814,other_england,ecclesiastical,1.0,7.696046662346079,transition
1814,oxford_local,land_rent,1.0,7.29099157485418,transition
