year,total_exp_real,L1_real,L3_real,L4_real,L1,L3,L4,modern_function_share,L2,pm_coverage,total_inc_real,land_rent_share,hhi,income_div,era,L1_10yr,L2_10yr,L3_10yr,L4_10yr,modern_function_share_10yr
1820,2558.510762751521,718.6105911714242,501.1308688192169,5.00701918577445,0.2808706539888082,0.19586818868030928,0.001957005324609113,0.19782519400491838,0.747673291701431,0.9726027397260274,3035.2792076119167,0.19994761468561748,0.37720605871959356,0.6227939412804064,early_industrial,0.2225671772035584,0.804176149198665,0.23685574132791007,0.012044191900416668,0.24889993322832674
1821,2071.6743301408806,510.0022235987357,547.3050777465415,23.030129762869077,0.2461787628386813,0.264184900968157,0.011116674772575356,0.27530157574073233,0.7191105109348238,0.9333333333333333,3357.87183732787,0.31768431131960706,0.2560129124943603,0.7439870875056397,early_industrial,0.21766448607550473,0.7808863124012985,0.21247303391438083,0.005093289695711654,0.21756632361009248
1822,2312.446410082185,522.2438604154532,815.11326684139,13.257437876140555,0.22584041651235173,0.3524895812882516,0.0057330789670794495,0.35822266025533106,0.7829936224563309,0.9714285714285714,3072.611305248172,0.25965039351215025,0.39676840351440185,0.6032315964855981,early_industrial,0.2203715140407653,0.7662885705712357,0.21018261267537816,0.005095833391183258,0.21527844606656146
1823,3784.2398785091405,1056.4790316997182,655.733313551918,12.592107215271252,0.27917866351430515,0.1732800600923465,0.0033275129536006333,0.17660757304594712,0.8266588735406727,0.7368421052631579,4020.8966956794093,0.2724349936435268,0.2845684344198559,0.7154315655801441,early_industrial,0.22252244020472017,0.7580288628576979,0.22015354894077568,0.006110294078271488,0.2262638430190472
1824,2814.257464630171,765.5341600295728,557.6786554424169,25.08705934738045,0.2720199447459487,0.19816191746894876,0.008914273005464768,0.20707619047441353,0.7464790139070246,0.8811188811188811,3668.933990321605,0.17677587346403342,0.2861764428857597,0.7138235571142403,early_industrial,0.2255740168298776,0.7422150890131751,0.2081731806019247,0.011922670022258691,0.22009585062418333
1825,4976.483123447271,656.6804805962479,575.5873597190097,0.0,0.13195673818368286,0.11566147125207031,0.0,0.11566147125207031,0.64090261563388,0.8547008547008547,4730.2669622205085,0.2132694936117832,0.33703970069939787,0.6629602993006021,early_industrial,0.24153908407564667,0.7245076234347996,0.20870790058810532,0.012106409385564601,0.2208143099736699
1826,3624.69960325783,408.15123828998884,722.5087825083892,3.670302013422819,0.11260277621989644,0.19932928562107832,0.00101258101778255,0.20034186663886086,0.7402526710486056,0.7211538461538461,4374.223337877517,0.19945652404636988,0.3505150960041746,0.6494849039958255,early_industrial,0.2325533016708164,0.7236455706545772,0.2249423297317647,0.012950667343327019,0.23789299707509173
1827,2640.439674853301,779.1381293809193,603.4855619169923,27.03238981932331,0.2950789358307181,0.22855495153492614,0.010237836553044975,0.2387927880879711,0.670182014928273,0.8842975206611571,4515.079057199423,0.23529429918542863,0.2720020562618757,0.7279979437381243,early_industrial,0.23116427279666946,0.7274746575527831,0.2147592970671643,0.012646968289074065,0.2274062653562384
1828,3205.0067828398705,799.2154211733858,661.3718407443824,233.73142685458322,0.2493646582754569,0.20635583184580927,0.07292696792593995,0.2792827997717492,0.7059496659014924,0.8656716417910447,9514.826081612586,0.09309862905771843,0.6067689901390301,0.3932310098609699,early_industrial,0.2264960351119512,0.7313709215656691,0.20765276663017146,0.013817572913148604,0.2214703395433201
1829,3198.147399058937,1030.7606381000203,489.93320965612145,18.671306886867896,0.32229929064661755,0.15319281712915594,0.005838163335549192,0.15903098046470512,0.6648739542954613,0.7924528301886793,5298.633971247373,0.2679444221658481,0.3271224813681877,0.6728775186318123,early_industrial,0.21752586602951424,0.7169367237311823,0.19642217651867747,0.014042914833492973,0.21046509135217045
