era,term,relative_freq
pre_1760,rectory yardington,2.411439870746823e-05
industrial_1760_1840,rectory yardington,4.89452302873085e-05
post_1840,rectory yardington,0.0
pre_1760,rectory yarnton,0.0
industrial_1760_1840,rectory yarnton,0.0002447261514365425
post_1840,rectory yarnton,0.00021213406873143826
pre_1760,rectr,9.645759482987291e-05
industrial_1760_1840,rectr,1.2236307571827126e-05
post_1840,rectr,3.5355678121906375e-05
pre_1760,rects,0.0
industrial_1760_1840,rects,7.341784543096275e-05
post_1840,rects,3.5355678121906375e-05
pre_1760,rectt,2.411439870746823e-05
industrial_1760_1840,rectt,3.6708922715481375e-05
post_1840,rectt,0.0
pre_1760,recty,2.411439870746823e-05
industrial_1760_1840,recty,2.447261514365425e-05
post_1840,recty,0.0
pre_1760,recvd,4.822879741493646e-05
industrial_1760_1840,recvd,2.447261514365425e-05
post_1840,recvd,0.0
pre_1760,red,0.0032072150280932745
industrial_1760_1840,red,0.0001468356908619255
post_1840,red,0.0002474897468533447
pre_1760,redeemed,0.0
industrial_1760_1840,redeemed,4.89452302873085e-05
post_1840,redeemed,0.00017677839060953188
pre_1760,redeemed kidlington,0.0
industrial_1760_1840,redeemed kidlington,3.6708922715481375e-05
post_1840,redeemed kidlington,3.5355678121906375e-05
pre_1760,redenham,0.0
industrial_1760_1840,redenham,6.118153785913563e-05
post_1840,redenham,3.5355678121906375e-05
pre_1760,redington,0.0
industrial_1760_1840,redington,2.447261514365425e-05
post_1840,redington,7.071135624381275e-05
pre_1760,redlington,2.411439870746823e-05
industrial_1760_1840,redlington,9.7890460574617e-05
post_1840,redlington,0.00038891245934097015
pre_1760,redlington rectory,0.0
industrial_1760_1840,redlington rectory,2.447261514365425e-05
post_1840,redlington rectory,0.00010606703436571913
pre_1760,reed,0.00045817357544189637
industrial_1760_1840,reed,0.00012236307571827126
post_1840,reed,0.00021213406873143826
pre_1760,reg,2.411439870746823e-05
industrial_1760_1840,reg,2.447261514365425e-05
post_1840,reg,0.00010606703436571913
pre_1760,regard,0.0
industrial_1760_1840,regard,2.447261514365425e-05
post_1840,regard,3.5355678121906375e-05
pre_1760,regis,0.0
industrial_1760_1840,regis,0.00011012676814644413
post_1840,regis,3.5355678121906375e-05
pre_1760,register,4.822879741493646e-05
industrial_1760_1840,register,0.00011012676814644413
post_1840,register,0.00021213406873143826
pre_1760,registry,2.411439870746823e-05
industrial_1760_1840,registry,0.0
post_1840,registry,7.071135624381275e-05
pre_1760,reid,0.0
industrial_1760_1840,reid,1.2236307571827126e-05
post_1840,reid,0.00017677839060953188
pre_1760,reimbursement,0.0
industrial_1760_1840,reimbursement,0.0002569624590083696
post_1840,reimbursement,0.0006010465280724084
pre_1760,reimbursement domus,0.0
industrial_1760_1840,reimbursement domus,4.89452302873085e-05
post_1840,reimbursement domus,0.00035355678121906376
pre_1760,relating,2.411439870746823e-05
industrial_1760_1840,relating,3.6708922715481375e-05
post_1840,relating,0.00010606703436571913
pre_1760,relief,2.411439870746823e-05
industrial_1760_1840,relief,3.6708922715481375e-05
post_1840,relief,0.0
pre_1760,rem,0.000313487183197087
industrial_1760_1840,rem,2.447261514365425e-05
post_1840,rem,0.0
pre_1760,remain,0.0
industrial_1760_1840,remain,1.2236307571827126e-05
post_1840,remain,7.071135624381275e-05
pre_1760,remainder,0.00012057199353734115
industrial_1760_1840,remainder,0.0002569624590083696
post_1840,remainder,7.071135624381275e-05
pre_1760,remaining,9.645759482987291e-05
industrial_1760_1840,remaining,2.447261514365425e-05
post_1840,remaining,0.00017677839060953188
pre_1760,remains,2.411439870746823e-05
industrial_1760_1840,remains,8.565415300278988e-05
post_1840,remains,0.0
pre_1760,removing,2.411439870746823e-05
industrial_1760_1840,removing,8.565415300278988e-05
post_1840,removing,7.071135624381275e-05
pre_1760,renewed,2.411439870746823e-05
industrial_1760_1840,renewed,4.89452302873085e-05
post_1840,renewed,0.0
pre_1760,renewing,2.411439870746823e-05
industrial_1760_1840,renewing,2.447261514365425e-05
post_1840,renewing,0.0
pre_1760,rent,0.0018085799030601172
industrial_1760_1840,rent,0.00489452302873085
post_1840,rent,0.008131805968038468
pre_1760,rent bp,0.0
industrial_1760_1840,rent bp,2.447261514365425e-05
post_1840,rent bp,7.071135624381275e-05
pre_1760,rent charges,0.0
industrial_1760_1840,rent charges,1.2236307571827126e-05
post_1840,rent charges,0.00017677839060953188
pre_1760,rent corn,2.411439870746823e-05
industrial_1760_1840,rent corn,0.0004160344574421223
post_1840,rent corn,0.00010606703436571913
pre_1760,rent div,0.0
industrial_1760_1840,rent div,7.341784543096275e-05
post_1840,rent div,3.5355678121906375e-05
pre_1760,rent house,0.0
industrial_1760_1840,rent house,1.2236307571827126e-05
post_1840,rent house,0.00010606703436571913
pre_1760,rent july,2.411439870746823e-05
industrial_1760_1840,rent july,1.2236307571827126e-05
post_1840,rent july,3.5355678121906375e-05
pre_1760,rent lad,0.0
industrial_1760_1840,rent lad,3.6708922715481375e-05
post_1840,rent lad,3.5355678121906375e-05
pre_1760,rent lady,0.0
industrial_1760_1840,rent lady,8.565415300278988e-05
post_1840,rent lady,3.5355678121906375e-05
pre_1760,rent land,0.0
industrial_1760_1840,rent land,0.00020801722872106114
post_1840,rent land,7.071135624381275e-05
pre_1760,rent little,7.234319612240469e-05
industrial_1760_1840,rent little,1.2236307571827126e-05
post_1840,rent little,3.5355678121906375e-05
pre_1760,rent merton,0.0
industrial_1760_1840,rent merton,6.118153785913563e-05
post_1840,rent merton,7.071135624381275e-05
pre_1760,rent mich,4.822879741493646e-05
industrial_1760_1840,rent mich,0.000293671381723851
post_1840,rent mich,0.00010606703436571913
pre_1760,rent mids,0.0
industrial_1760_1840,rent mids,2.447261514365425e-05
post_1840,rent mids,3.5355678121906375e-05
pre_1760,rent mr,0.0002411439870746823
industrial_1760_1840,rent mr,8.565415300278988e-05
post_1840,rent mr,7.071135624381275e-05
pre_1760,rent pro,0.00014468639224480938
industrial_1760_1840,rent pro,9.7890460574617e-05
post_1840,rent pro,0.0
pre_1760,rent recd,2.411439870746823e-05
industrial_1760_1840,rent recd,0.0
post_1840,rent recd,7.071135624381275e-05
pre_1760,rent taxes,2.411439870746823e-05
industrial_1760_1840,rent taxes,0.0
post_1840,rent taxes,7.071135624381275e-05
pre_1760,rent xmas,2.411439870746823e-05
industrial_1760_1840,rent xmas,2.447261514365425e-05
post_1840,rent xmas,7.071135624381275e-05
pre_1760,rente,0.0
industrial_1760_1840,rente,2.447261514365425e-05
post_1840,rente,3.5355678121906375e-05
pre_1760,rents,0.0017603511056451808
industrial_1760_1840,rents,0.0008198326073124174
post_1840,rents,0.0038537689152877952
pre_1760,rents little,0.0005064023728568328
industrial_1760_1840,rents little,2.447261514365425e-05
post_1840,rents little,0.0
pre_1760,rents mich,9.645759482987291e-05
industrial_1760_1840,rents mich,2.447261514365425e-05
post_1840,rents mich,0.0
pre_1760,rents pro,0.0006752031638091105
industrial_1760_1840,rents pro,0.00015907199843375264
post_1840,rents pro,0.0
pre_1760,rep,2.411439870746823e-05
industrial_1760_1840,rep,2.447261514365425e-05
post_1840,rep,0.0001414227124876255
pre_1760,repaid,2.411439870746823e-05
industrial_1760_1840,repaid,0.00015907199843375264
post_1840,repaid,0.00042426813746287653
pre_1760,repaid mr,2.411439870746823e-05
industrial_1760_1840,repaid mr,4.89452302873085e-05
post_1840,repaid mr,0.0
pre_1760,repair,0.0
industrial_1760_1840,repair,6.118153785913563e-05
post_1840,repair,0.001767783906095319
pre_1760,repair chancel,0.0
industrial_1760_1840,repair chancel,1.2236307571827126e-05
post_1840,repair chancel,7.071135624381275e-05
pre_1760,repair mr,0.0
industrial_1760_1840,repair mr,2.447261514365425e-05
post_1840,repair mr,3.5355678121906375e-05
pre_1760,repairing,4.822879741493646e-05
industrial_1760_1840,repairing,0.00018354461357740688
post_1840,repairing,0.00038891245934097015
pre_1760,repairing chancel,0.0
industrial_1760_1840,repairing chancel,4.89452302873085e-05
post_1840,repairing chancel,3.5355678121906375e-05
pre_1760,repairs,2.411439870746823e-05
industrial_1760_1840,repairs,0.0012481033723263668
post_1840,repairs,0.0063286663838212414
pre_1760,repairs campfield,0.0
industrial_1760_1840,repairs campfield,2.447261514365425e-05
post_1840,repairs campfield,7.071135624381275e-05
pre_1760,repairs campsfield,0.0
industrial_1760_1840,repairs campsfield,4.89452302873085e-05
post_1840,repairs campsfield,0.00010606703436571913
pre_1760,repairs chancel,0.0
industrial_1760_1840,repairs chancel,3.6708922715481375e-05
post_1840,repairs chancel,3.5355678121906375e-05
pre_1760,repairs college,0.0
industrial_1760_1840,repairs college,3.6708922715481375e-05
post_1840,repairs college,0.000282845424975251
pre_1760,repairs garston,0.0
industrial_1760_1840,repairs garston,2.447261514365425e-05
post_1840,repairs garston,3.5355678121906375e-05
pre_1760,repairs little,0.0
industrial_1760_1840,repairs little,3.6708922715481375e-05
post_1840,repairs little,3.5355678121906375e-05
pre_1760,repairs merton,0.0
industrial_1760_1840,repairs merton,0.00013459938329009837
post_1840,repairs merton,0.0001414227124876255
pre_1760,repairs mr,0.0
industrial_1760_1840,repairs mr,7.341784543096275e-05
post_1840,repairs mr,7.071135624381275e-05
pre_1760,repairs newington,0.0
industrial_1760_1840,repairs newington,6.118153785913563e-05
post_1840,repairs newington,7.071135624381275e-05
pre_1760,repairs south,0.0
industrial_1760_1840,repairs south,2.447261514365425e-05
post_1840,repairs south,7.071135624381275e-05
pre_1760,repairs st,0.0
industrial_1760_1840,repairs st,2.447261514365425e-05
post_1840,repairs st,0.0002474897468533447
pre_1760,repairs yarnton,0.0
industrial_1760_1840,repairs yarnton,6.118153785913563e-05
post_1840,repairs yarnton,3.5355678121906375e-05
pre_1760,repay,2.411439870746823e-05
industrial_1760_1840,repay,0.0
post_1840,repay,0.00010606703436571913
pre_1760,repayment,0.0
industrial_1760_1840,repayment,3.6708922715481375e-05
post_1840,repayment,0.0016617168717295997
pre_1760,repayment loan,0.0
industrial_1760_1840,repayment loan,2.447261514365425e-05
post_1840,repayment loan,0.0002474897468533447
pre_1760,repeated,4.822879741493646e-05
industrial_1760_1840,repeated,0.0
post_1840,repeated,3.5355678121906375e-05
pre_1760,res,4.822879741493646e-05
industrial_1760_1840,res,1.2236307571827126e-05
post_1840,res,0.00021213406873143826
pre_1760,reserve,0.0
industrial_1760_1840,reserve,3.6708922715481375e-05
post_1840,reserve,3.5355678121906375e-05
pre_1760,residence,0.0
industrial_1760_1840,residence,3.6708922715481375e-05
post_1840,residence,3.5355678121906375e-05
pre_1760,resolution,0.0
industrial_1760_1840,resolution,3.6708922715481375e-05
post_1840,resolution,0.00017677839060953188
pre_1760,respecting,0.0
industrial_1760_1840,respecting,1.2236307571827126e-05
post_1840,respecting,7.071135624381275e-05
pre_1760,rest,0.0006993175625165786
industrial_1760_1840,rest,0.0006974695315941461
post_1840,rest,0.0
pre_1760,rest deb,2.411439870746823e-05
industrial_1760_1840,rest deb,0.00026919876658019673
post_1840,rest deb,0.0
pre_1760,rest debit,0.00014468639224480938
industrial_1760_1840,rest debit,2.447261514365425e-05
post_1840,rest debit,0.0
pre_1760,rest pro,7.234319612240469e-05
industrial_1760_1840,rest pro,2.447261514365425e-05
post_1840,rest pro,0.0
pre_1760,rest solvend,2.411439870746823e-05
industrial_1760_1840,rest solvend,0.0002814350741520239
post_1840,rest solvend,0.0
pre_1760,restant,0.00012057199353734115
industrial_1760_1840,restant,0.0002569624590083696
post_1840,restant,0.0
pre_1760,restant debita,2.411439870746823e-05
industrial_1760_1840,restant debita,2.447261514365425e-05
post_1840,restant debita,0.0
pre_1760,restant solvendo,4.822879741493646e-05
industrial_1760_1840,restant solvendo,2.447261514365425e-05
post_1840,restant solvendo,0.0
pre_1760,restat,2.411439870746823e-05
industrial_1760_1840,restat,0.00035485291958298665
post_1840,restat,0.0006010465280724084
pre_1760,restat solvendum,0.0
industrial_1760_1840,restat solvendum,4.89452302873085e-05
post_1840,restat solvendum,0.0005303351718285957
pre_1760,restoration,2.411439870746823e-05
industrial_1760_1840,restoration,1.2236307571827126e-05
post_1840,restoration,0.0003182011030971574
pre_1760,ret,7.234319612240469e-05
industrial_1760_1840,ret,0.0
post_1840,ret,0.00035355678121906376
pre_1760,retained,0.0
industrial_1760_1840,retained,1.2236307571827126e-05
post_1840,retained,7.071135624381275e-05
pre_1760,returned,2.411439870746823e-05
industrial_1760_1840,returned,0.00017130830600557977
post_1840,returned,0.0007778249186819403
pre_1760,returned mr,2.411439870746823e-05
industrial_1760_1840,returned mr,4.89452302873085e-05
post_1840,returned mr,0.0001414227124876255
pre_1760,rev,4.822879741493646e-05
industrial_1760_1840,rev,6.118153785913563e-05
post_1840,rev,0.00021213406873143826
pre_1760,rev mr,2.411439870746823e-05
industrial_1760_1840,rev mr,2.447261514365425e-05
post_1840,rev mr,0.0
pre_1760,revd,4.822879741493646e-05
industrial_1760_1840,revd,0.00011012676814644413
post_1840,revd,0.0
pre_1760,revd mr,4.822879741493646e-05
industrial_1760_1840,revd mr,6.118153785913563e-05
post_1840,revd mr,0.0
pre_1760,reversion,4.822879741493646e-05
industrial_1760_1840,reversion,0.0
post_1840,reversion,3.5355678121906375e-05
pre_1760,rewington,0.00012057199353734115
industrial_1760_1840,rewington,6.118153785913563e-05
post_1840,rewington,0.0
pre_1760,rhodes,0.0
industrial_1760_1840,rhodes,0.00011012676814644413
post_1840,rhodes,3.5355678121906375e-05
pre_1760,ri,4.822879741493646e-05
industrial_1760_1840,ri,1.2236307571827126e-05
post_1840,ri,0.0
pre_1760,ric,0.0002652583857821505
industrial_1760_1840,ric,0.00012236307571827126
post_1840,ric,0.0
pre_1760,rice,0.0
industrial_1760_1840,rice,2.447261514365425e-05
post_1840,rice,7.071135624381275e-05
pre_1760,rich,0.00033760158190455523
industrial_1760_1840,rich,0.00018354461357740688
post_1840,rich,7.071135624381275e-05
pre_1760,richard,0.0
industrial_1760_1840,richard,0.0005016886104449121
post_1840,richard,0.000282845424975251
pre_1760,richards,0.00014468639224480938
industrial_1760_1840,richards,0.0014071753707601195
post_1840,richards,0.003464856455946825
pre_1760,richards dr,0.0
industrial_1760_1840,richards dr,1.2236307571827126e-05
post_1840,richards dr,0.0001414227124876255
pre_1760,richards mr,2.411439870746823e-05
industrial_1760_1840,richards mr,0.00018354461357740688
post_1840,richards mr,0.0
pre_1760,richards rectorem,0.0
industrial_1760_1840,richards rectorem,0.0001468356908619255
post_1840,richards rectorem,0.00035355678121906376
pre_1760,richards richards,0.0
industrial_1760_1840,richards richards,1.2236307571827126e-05
post_1840,richards richards,0.00017677839060953188
pre_1760,richardson,7.234319612240469e-05
industrial_1760_1840,richardson,3.6708922715481375e-05
post_1840,richardson,0.0
pre_1760,richd,7.234319612240469e-05
industrial_1760_1840,richd,0.00023248984386471539
post_1840,richd,0.0
pre_1760,richmond,9.645759482987291e-05
industrial_1760_1840,richmond,0.0
post_1840,richmond,3.5355678121906375e-05
pre_1760,rick,0.0
industrial_1760_1840,rick,3.6708922715481375e-05
post_1840,rick,3.5355678121906375e-05
pre_1760,rid,0.0002652583857821505
industrial_1760_1840,rid,0.0
post_1840,rid,0.00010606703436571913
pre_1760,riddling,0.0
industrial_1760_1840,riddling,7.341784543096275e-05
post_1840,riddling,3.5355678121906375e-05
pre_1760,riddling augm,0.0
industrial_1760_1840,riddling augm,2.447261514365425e-05
post_1840,riddling augm,3.5355678121906375e-05
pre_1760,riddlington,0.0
industrial_1760_1840,riddlington,6.118153785913563e-05
post_1840,riddlington,7.071135624381275e-05
pre_1760,riding,0.00019291518965974583
industrial_1760_1840,riding,3.6708922715481375e-05
post_1840,riding,0.0
pre_1760,riding bursar,2.411439870746823e-05
industrial_1760_1840,riding bursar,2.447261514365425e-05
post_1840,riding bursar,0.0
pre_1760,ridington,0.0
industrial_1760_1840,ridington,1.2236307571827126e-05
post_1840,ridington,0.00010606703436571913
pre_1760,ridley,0.00012057199353734115
industrial_1760_1840,ridley,9.7890460574617e-05
post_1840,ridley,3.5355678121906375e-05
pre_1760,ridley argument,4.822879741493646e-05
industrial_1760_1840,ridley argument,2.447261514365425e-05
post_1840,ridley argument,0.0
pre_1760,ridley augment,4.822879741493646e-05
industrial_1760_1840,ridley augment,2.447261514365425e-05
post_1840,ridley augment,0.0
pre_1760,ridlington,2.411439870746823e-05
industrial_1760_1840,ridlington,0.0001468356908619255
post_1840,ridlington,0.0001414227124876255
pre_1760,right,4.822879741493646e-05
industrial_1760_1840,right,2.447261514365425e-05
post_1840,right,3.5355678121906375e-05
pre_1760,ringer,0.0
industrial_1760_1840,ringer,0.00018354461357740688
post_1840,ringer,0.00038891245934097015
pre_1760,ringer chapel,0.0
industrial_1760_1840,ringer chapel,6.118153785913563e-05
post_1840,ringer chapel,0.00038891245934097015
pre_1760,ringers,0.0
industrial_1760_1840,ringers,2.447261514365425e-05
post_1840,ringers,3.5355678121906375e-05
pre_1760,ripe,0.0
industrial_1760_1840,ripe,2.447261514365425e-05
post_1840,ripe,3.5355678121906375e-05
pre_1760,river,0.0
industrial_1760_1840,river,0.0002814350741520239
post_1840,river,0.0007071135624381275
pre_1760,river water,0.0
industrial_1760_1840,river water,0.0002814350741520239
post_1840,river water,0.0007071135624381275
pre_1760,rm,4.822879741493646e-05
industrial_1760_1840,rm,0.0
post_1840,rm,7.071135624381275e-05
pre_1760,road,0.0
industrial_1760_1840,road,1.2236307571827126e-05
post_1840,road,0.000282845424975251
pre_1760,rob,0.00014468639224480938
industrial_1760_1840,rob,7.341784543096275e-05
post_1840,rob,0.0
pre_1760,robert,4.822879741493646e-05
industrial_1760_1840,robert,3.6708922715481375e-05
post_1840,robert,3.5355678121906375e-05
pre_1760,roberts,2.411439870746823e-05
industrial_1760_1840,roberts,3.6708922715481375e-05
post_1840,roberts,3.5355678121906375e-05
pre_1760,robertson,0.0
industrial_1760_1840,robertson,4.89452302873085e-05
post_1840,robertson,7.071135624381275e-05
pre_1760,robertum,4.822879741493646e-05
industrial_1760_1840,robertum,0.0
post_1840,robertum,0.00010606703436571913
pre_1760,robinson,4.822879741493646e-05
industrial_1760_1840,robinson,0.0002569624590083696
post_1840,robinson,0.00017677839060953188
pre_1760,robt,9.645759482987291e-05
industrial_1760_1840,robt,0.00031814399686750527
post_1840,robt,0.0
pre_1760,rodd,0.0
industrial_1760_1840,rodd,1.2236307571827126e-05
post_1840,rodd,0.0001414227124876255
pre_1760,rodenham,9.645759482987291e-05
industrial_1760_1840,rodenham,1.2236307571827126e-05
post_1840,rodenham,0.0
pre_1760,rogers,0.00012057199353734115
industrial_1760_1840,rogers,0.0
post_1840,rogers,0.00017677839060953188
pre_1760,roof,0.0
industrial_1760_1840,roof,3.6708922715481375e-05
post_1840,roof,0.0002474897468533447
pre_1760,room,0.00028937278448961875
industrial_1760_1840,room,0.0008198326073124174
post_1840,room,0.004596238155847829
pre_1760,room dr,0.0
industrial_1760_1840,room dr,2.447261514365425e-05
post_1840,room dr,3.5355678121906375e-05
pre_1760,room mr,7.234319612240469e-05
industrial_1760_1840,room mr,3.6708922715481375e-05
post_1840,room mr,3.5355678121906375e-05
pre_1760,room rent,0.0
industrial_1760_1840,room rent,4.89452302873085e-05
post_1840,room rent,0.0019092066185829445
pre_1760,room wine,2.411439870746823e-05
industrial_1760_1840,room wine,0.0002569624590083696
post_1840,room wine,0.00021213406873143826
pre_1760,rooms,0.0
industrial_1760_1840,rooms,4.89452302873085e-05
post_1840,rooms,0.0011667373780229104
pre_1760,rope,0.0005064023728568328
industrial_1760_1840,rope,0.00020801722872106114
post_1840,rope,0.0
pre_1760,rose,7.234319612240469e-05
industrial_1760_1840,rose,7.341784543096275e-05
post_1840,rose,0.001025314665535285
pre_1760,rose st,2.411439870746823e-05
industrial_1760_1840,rose st,4.89452302873085e-05
post_1840,rose st,0.0
pre_1760,rothwell,4.822879741493646e-05
industrial_1760_1840,rothwell,1.2236307571827126e-05
post_1840,rothwell,0.0
pre_1760,round,0.0
industrial_1760_1840,round,2.447261514365425e-05
post_1840,round,7.071135624381275e-05
pre_1760,rouse,4.822879741493646e-05
industrial_1760_1840,rouse,2.447261514365425e-05
post_1840,rouse,0.0
pre_1760,rowe,4.822879741493646e-05
industrial_1760_1840,rowe,0.0
post_1840,rowe,3.5355678121906375e-05
pre_1760,rowell,0.0
industrial_1760_1840,rowell,0.00012236307571827126
post_1840,rowell,0.0012374487342667233
pre_1760,rowell care,0.0
industrial_1760_1840,rowell care,3.6708922715481375e-05
post_1840,rowell care,3.5355678121906375e-05
pre_1760,rowney,0.000530516771564301
industrial_1760_1840,rowney,2.447261514365425e-05
post_1840,rowney,0.0
pre_1760,rowney pro,0.00016880079095227762
industrial_1760_1840,rowney pro,1.2236307571827126e-05
post_1840,rowney pro,0.0
pre_1760,rr,0.00012057199353734115
industrial_1760_1840,rr,2.447261514365425e-05
post_1840,rr,7.071135624381275e-05
pre_1760,rs,9.645759482987291e-05
industrial_1760_1840,rs,0.0001468356908619255
post_1840,rs,7.071135624381275e-05
pre_1760,rubbish,0.000626974366394174
industrial_1760_1840,rubbish,0.0006240516861631834
post_1840,rubbish,0.0
pre_1760,rubbish mr,4.822879741493646e-05
industrial_1760_1840,rubbish mr,2.447261514365425e-05
post_1840,rubbish mr,0.0
pre_1760,rubbish pd,0.00014468639224480938
industrial_1760_1840,rubbish pd,1.2236307571827126e-05
post_1840,rubbish pd,0.0
pre_1760,ry,7.234319612240469e-05
industrial_1760_1840,ry,2.447261514365425e-05
post_1840,ry,0.0
pre_1760,rymer,2.411439870746823e-05
industrial_1760_1840,rymer,2.447261514365425e-05
post_1840,rymer,0.0
pre_1760,sa,2.411439870746823e-05
industrial_1760_1840,sa,2.447261514365425e-05
post_1840,sa,0.0
pre_1760,sad,9.645759482987291e-05
industrial_1760_1840,sad,6.118153785913563e-05
post_1840,sad,7.071135624381275e-05
pre_1760,sad lane,7.234319612240469e-05
industrial_1760_1840,sad lane,6.118153785913563e-05
post_1840,sad lane,7.071135624381275e-05
pre_1760,sader,2.411439870746823e-05
industrial_1760_1840,sader,2.447261514365425e-05
post_1840,sader,0.0
pre_1760,sadler,0.003158986230678338
industrial_1760_1840,sadler,0.0019333365963486858
post_1840,sadler,0.0
pre_1760,sadler ditto,2.411439870746823e-05
industrial_1760_1840,sadler ditto,3.6708922715481375e-05
post_1840,sadler ditto,0.0
pre_1760,sadler molineaux,0.00019291518965974583
industrial_1760_1840,sadler molineaux,1.2236307571827126e-05
post_1840,sadler molineaux,0.0
pre_1760,sadler pro,0.0013986351250331573
industrial_1760_1840,sadler pro,0.0009299593754588615
post_1840,sadler pro,0.0
pre_1760,sadler progrefs,2.411439870746823e-05
industrial_1760_1840,sadler progrefs,4.89452302873085e-05
post_1840,sadler progrefs,0.0
pre_1760,sadler progress,0.0002411439870746823
industrial_1760_1840,sadler progress,0.00022025353629288825
post_1840,sadler progress,0.0
pre_1760,sadlers,4.822879741493646e-05
industrial_1760_1840,sadlers,0.00011012676814644413
post_1840,sadlers,0.0
pre_1760,sager,2.411439870746823e-05
industrial_1760_1840,sager,9.7890460574617e-05
post_1840,sager,0.0
pre_1760,sager pro,2.411439870746823e-05
industrial_1760_1840,sager pro,4.89452302873085e-05
post_1840,sager pro,0.0
pre_1760,said,0.00012057199353734115
industrial_1760_1840,said,1.2236307571827126e-05
post_1840,said,0.0
pre_1760,salary,2.411439870746823e-05
industrial_1760_1840,salary,0.00036708922715481375
post_1840,salary,0.0011667373780229104
pre_1760,salary mich,0.0
industrial_1760_1840,salary mich,4.89452302873085e-05
post_1840,salary mich,0.0002474897468533447
pre_1760,sale,2.411439870746823e-05
industrial_1760_1840,sale,0.0002569624590083696
post_1840,sale,0.0015556498373638806
pre_1760,sale consols,0.0
industrial_1760_1840,sale consols,1.2236307571827126e-05
post_1840,sale consols,0.00017677839060953188
pre_1760,sale stock,0.0
industrial_1760_1840,sale stock,4.89452302873085e-05
post_1840,sale stock,0.0002474897468533447
pre_1760,salisbury,4.822879741493646e-05
industrial_1760_1840,salisbury,2.447261514365425e-05
post_1840,salisbury,0.000282845424975251
pre_1760,salmon,2.411439870746823e-05
industrial_1760_1840,salmon,3.6708922715481375e-05
post_1840,salmon,0.00010606703436571913
pre_1760,salt,4.822879741493646e-05
industrial_1760_1840,salt,0.0
post_1840,salt,0.00010606703436571913
pre_1760,salter,9.645759482987291e-05
industrial_1760_1840,salter,1.2236307571827126e-05
post_1840,salter,0.0
pre_1760,sam,7.234319612240469e-05
industrial_1760_1840,sam,0.000195780921149234
post_1840,sam,3.5355678121906375e-05
pre_1760,samuel,2.411439870746823e-05
industrial_1760_1840,samuel,8.565415300278988e-05
post_1840,samuel,0.0
pre_1760,sanders,2.411439870746823e-05
industrial_1760_1840,sanders,2.447261514365425e-05
post_1840,sanders,0.0
pre_1760,saunders,0.00014468639224480938
industrial_1760_1840,saunders,2.447261514365425e-05
post_1840,saunders,0.0
pre_1760,say,2.411439870746823e-05
industrial_1760_1840,say,2.447261514365425e-05
post_1840,say,0.0
pre_1760,sayer,0.00033760158190455523
industrial_1760_1840,sayer,0.0005506338407322206
post_1840,sayer,0.0
pre_1760,sayer capons,2.411439870746823e-05
industrial_1760_1840,sayer capons,2.447261514365425e-05
post_1840,sayer capons,0.0
pre_1760,sayer olim,4.822879741493646e-05
industrial_1760_1840,sayer olim,0.0001468356908619255
post_1840,sayer olim,0.0
pre_1760,sayer pro,0.00019291518965974583
industrial_1760_1840,sayer pro,0.0002447261514365425
post_1840,sayer pro,0.0
pre_1760,scavenger,0.00014468639224480938
industrial_1760_1840,scavenger,0.00017130830600557977
post_1840,scavenger,0.0
pre_1760,scavengers,2.411439870746823e-05
industrial_1760_1840,scavengers,3.6708922715481375e-05
post_1840,scavengers,0.0
pre_1760,sch,0.0
industrial_1760_1840,sch,6.118153785913563e-05
post_1840,sch,0.000282845424975251
pre_1760,schol,4.822879741493646e-05
industrial_1760_1840,schol,0.0008075962997405903
post_1840,schol,0.00010606703436571913
pre_1760,schol et,0.0
industrial_1760_1840,schol et,0.00020801722872106114
post_1840,schol et,3.5355678121906375e-05
pre_1760,schol ordinaria,0.0
industrial_1760_1840,schol ordinaria,4.89452302873085e-05
post_1840,schol ordinaria,7.071135624381275e-05
pre_1760,scholar,0.0
industrial_1760_1840,scholar,0.00012236307571827126
post_1840,scholar,0.000282845424975251
pre_1760,scholari,2.411439870746823e-05
industrial_1760_1840,scholari,0.00026919876658019673
post_1840,scholari,7.071135624381275e-05
pre_1760,scholari regis,0.0
industrial_1760_1840,scholari regis,2.447261514365425e-05
post_1840,scholari regis,3.5355678121906375e-05
pre_1760,scholaribus,7.234319612240469e-05
industrial_1760_1840,scholaribus,0.0003303803044393324
post_1840,scholaribus,0.00021213406873143826
pre_1760,scholaribus officiariis,2.411439870746823e-05
industrial_1760_1840,scholaribus officiariis,6.118153785913563e-05
post_1840,scholaribus officiariis,0.0
pre_1760,scholaribus ordinaria,0.0
industrial_1760_1840,scholaribus ordinaria,1.2236307571827126e-05
post_1840,scholaribus ordinaria,0.00021213406873143826
pre_1760,scholars,9.645759482987291e-05
industrial_1760_1840,scholars,4.89452302873085e-05
post_1840,scholars,0.0012728044123886295
pre_1760,scholarship,0.0
industrial_1760_1840,scholarship,7.341784543096275e-05
post_1840,scholarship,0.0010960260217790978
pre_1760,scholarships,0.0
industrial_1760_1840,scholarships,2.447261514365425e-05
post_1840,scholarships,0.0003182011030971574
pre_1760,scholarships mr,0.0
industrial_1760_1840,scholarships mr,1.2236307571827126e-05
post_1840,scholarships mr,7.071135624381275e-05
pre_1760,school,2.411439870746823e-05
industrial_1760_1840,school,0.0010278498360334785
post_1840,school,0.005833686890114553
pre_1760,school gas,0.0
industrial_1760_1840,school gas,1.2236307571827126e-05
