year,rank,term,tfidf
1856,12,buildings,0.11077464388168784
1856,13,lady,0.11025744483420472
1856,14,rectory,0.11025744483420472
1856,15,stip ad,0.10612501022686498
1857,1,symon,0.4515296388325551
1857,2,new building,0.2724009745831164
1857,3,new,0.2157350589065103
1857,4,building fund,0.19047184518873822
1857,5,building,0.18761449705386948
1857,6,kedington,0.15565769976178082
1857,7,fund,0.1501422275467133
1857,8,mich,0.1488012005395834
1857,9,st,0.14044941560566765
1857,10,lady,0.13591164914607054
1857,11,school,0.13545506737087668
1857,12,tymm,0.13330970322460553
1857,13,dew,0.12558538130940788
1857,14,lady day,0.11100912492103829
1857,15,consols,0.10841983570056679
1858,1,consols,0.2376827635105002
1858,2,kidd,0.21580957676989265
1858,3,wittham,0.1618571825774195
1858,4,newton,0.16121556144168125
1858,5,fund,0.16121556144168125
1858,6,furniture,0.16036562909213314
1858,7,new building,0.14624558584298022
1858,8,thatching,0.14464104105376088
1858,9,building fund,0.14316370666584888
1858,10,drawing,0.13516898168387007
1858,11,new,0.13512684188848204
1858,12,school,0.12120432457685505
1858,13,jones,0.11777892197406971
1858,14,cottage,0.11362213133160078
1858,15,st,0.11196342782207616
1859,1,school,0.18726650820770646
1859,2,thatching,0.18623113487787826
1859,3,south newton,0.15393492275742252
1859,4,rooms,0.14996687985250218
1859,5,porter,0.14124726339537913
1859,6,newton,0.13838099591710112
1859,7,damage,0.13503908144887108
1859,8,fixtures,0.12840703919294855
1859,9,michael,0.12619248973209982
1859,10,lady day,0.11936556711841602
1859,11,symm,0.11213099623762424
1859,12,lady,0.10960701039121491
1859,13,kidlington,0.10909262702672537
1859,14,inn,0.10864889642061192
1859,15,christmas,0.10262328183828168
1860,1,symon,0.18696522282961991
1860,2,fund,0.15986444649909584
1860,3,room,0.1588776714347506
1860,4,bursar,0.15129119651642856
1860,5,repayment,0.1484401225654167
1860,6,mich mas,0.14501993123152332
1860,7,choir,0.1340361578466799
1860,8,gas company,0.131721494642614
1860,9,michs,0.12958550423081552
1860,10,building,0.12947613043534095
1860,11,company,0.1201803354493115
1860,12,chapel,0.12016649671395647
1860,13,christmas,0.11855539874005332
1860,14,mich,0.11762716043316813
1860,15,church,0.11585774110548114
1861,1,fund,0.2920661719864373
1861,2,bile,0.2464477791595327
1861,3,chapel,0.1796232684420952
1861,4,dioc,0.15546149760843964
1861,5,mich,0.13396381151213124
1861,6,broad st,0.13357030131924158
1861,7,newton,0.13275735090292604
1861,8,furniture,0.12677515289229732
1861,9,broad,0.12145391694128937
1861,10,school,0.1197708080156202
1861,11,jones,0.11638591858245265
1861,12,farm,0.11454098555080125
1861,13,repayment,0.11094315267680015
1861,14,res,0.11001559731953339
1861,15,draining,0.10271639306430685
1862,1,repair,0.1467368402896796
1862,2,wall,0.14391518559875283
1862,3,newton,0.13779792667642143
1862,4,chapel,0.12429551009576753
1862,5,south newton,0.12262905355458012
1862,6,christmas,0.12262905355458012
1862,7,jones,0.12080489830442438
1862,8,church,0.11983870232589236
1862,9,midr,0.11946799473064351
1862,10,inn stamps,0.11825120131826251
1862,11,bracher,0.1048021323363689
1862,12,stamps comm,0.1048021323363689
1862,13,room rent,0.1034553048175126
1862,14,stamps,0.10212135178482501
1862,15,benson,0.09959935148033278
1863,1,kedington,0.2657130578804394
1863,2,jones,0.19259287449997609
1863,3,inn,0.1839822583425891
1863,4,bile,0.18125173285783008
1863,5,nunney,0.14240904370167656
1863,6,stamps,0.13567223517777943
1863,7,school,0.13212941037233494
1863,8,chapel,0.1321051817863688
1863,9,newton,0.11716478021996221
1863,10,hammond,0.11138700612136217
1863,11,mich,0.11084019378090061
1863,12,mrs jones,0.10872000469450774
1863,13,wheeler,0.10872000469450774
1863,14,dr jones,0.10872000469450774
1863,15,debt,0.10872000469450774
1864,1,hollis,0.17962661241688002
1864,2,newton,0.17891455114636703
1864,3,farm,0.16079656542481616
1864,4,chapel,0.15690036887773914
1864,5,school,0.13451069570918003
1864,6,jones,0.13070923657153571
1864,7,inn stamps,0.12794617159502206
1864,8,self,0.12765008240744868
1864,9,room,0.12700727707765996
1864,10,stamps comm,0.11339446414031819
1864,11,cent rents,0.11339446414031819
1864,12,room rent,0.1119372153097317
1864,13,fest,0.10932525059234122
1864,14,purchase,0.10877058423054278
1864,15,add,0.1059205868611149
1865,1,frieze,0.2352620171373279
1865,2,frieze farm,0.2352620171373279
1865,3,improvement,0.19225663078665353
1865,4,farm,0.16680410555044936
1865,5,kid,0.15847370235393693
1865,6,newton,0.15466583295837416
1865,7,bracher,0.11763100856866394
1865,8,mich,0.11705354366188475
1865,9,gile,0.11481450349667074
1865,10,fest,0.11340976463617809
1865,11,eidem,0.10691540875870177
1865,12,honor,0.10564913490262462
1865,13,room,0.10540192917860708
1865,14,broad st,0.10374196116214805
1865,15,jones,0.10169451024604509
1866,1,badger,0.22753268413162062
1866,2,newton,0.1983018778047308
1866,3,improvement,0.17607014969060475
1866,4,warre,0.17607014969060475
1866,5,jones,0.15522106717872164
1866,6,colby,0.1425115681805992
1866,7,st,0.13490908917142044
1866,8,school,0.12778832947129595
1866,9,farm,0.12220841991500817
1866,10,mids,0.11414172540457787
1866,11,honour,0.11376634206581031
1866,12,hollis,0.11376634206581031
1866,13,ad fest,0.10551292088875787
1866,14,xtmas,0.10514803434657212
1866,15,long witham,0.10514803434657212
1867,1,miss jones,0.1799181414596526
1867,2,composition,0.1758387580775806
1867,3,jones,0.1699047030943451
1867,4,honour,0.15566054371799026
1867,5,newton,0.15504348679620555
1867,6,miss,0.14749174015911742
1867,7,rector,0.1407677450274406
1867,8,masters composition,0.14064663085177287
1867,9,masters,0.12999409014582472
1867,10,colby,0.12999409014582472
1867,11,gas company,0.1277492291915832
1867,12,day,0.12370265683951306
1867,13,company,0.11655611150853526
1867,14,farm,0.11147426526721121
1867,15,pipes,0.10797276076858255
1868,1,newton,0.2288058931487669
1868,2,warre,0.1777600508120628
1868,3,cole,0.16196782552549716
1868,4,jones,0.15671086119525524
1868,5,farm,0.15422670290738782
1868,6,repair,0.15228029282666353
1868,7,robey,0.13905214679467434
1868,8,school,0.12901482721473667
1868,9,donation,0.12726175749377544
1868,10,compos,0.11850670054137522
1868,11,hollis,0.11485825838086444
1868,12,rector,0.11128844152888737
1868,13,chapel,0.1074926414585508
1868,14,journeys,0.10377984478865698
1868,15,labour,0.10159285951442462
1869,1,self,0.2368347091184054
1869,2,hammond,0.2254131911445817
1869,3,braine,0.16508763968458312
1869,4,comm,0.1624498654947986
1869,5,colby,0.15903838149959784
1869,6,robey,0.15370255762707768
1869,7,osborne,0.1498151803400835
1869,8,warre,0.14736651905531623
1869,9,candy,0.14736651905531623
1869,10,badger,0.14282957541657731
1869,11,fund,0.14226338198026217
1869,12,fund receipts,0.13882770751218718
1869,13,domus,0.13793780548672932
1869,14,bursar,0.13463404622859226
1869,15,stamps,0.1317883478702513
1870,1,fund,0.2507678733425171
1870,2,impensa,0.195632988826467
1870,3,bursar,0.1849243885364339
1870,4,drain,0.15872739604239777
1870,5,caution fund,0.1557222865771886
1870,6,kid,0.1557222865771886
1870,7,duke,0.15291119440837234
1870,8,cottages,0.14404333061177307
1870,9,collegii,0.14168900759726072
1870,10,fund receipts,0.1334791663024965
1870,11,self,0.1301201738929071
1870,12,fee fund,0.12692373463260143
1870,13,rate,0.1229310431681225
1870,14,osborne,0.11523466448941848
1870,15,local rate,0.11468339580627923
1871,1,frieze,0.2587120352035488
1871,2,frieze farm,0.2587120352035488
1871,3,farm,0.25156182969507224
1871,4,kedlington,0.2217531730316133
1871,5,fund,0.19437980758889561
1871,6,duke,0.16297509010134933
1871,7,honour,0.15612273517484554
1871,8,domus,0.14539084184081555
1871,9,rooms,0.1404361104993511
1871,10,returned,0.13868407179898837
1871,11,sheppard,0.13533926941922286
1871,12,local rate,0.13038007208107946
1871,13,payt,0.13018358383613118
1871,14,impensa,0.12510517926754497
1871,15,osborne,0.12281886817132504
1872,1,hile,0.21934068437610973
1872,2,fund,0.21761353163162853
1872,3,rate,0.18253820628517528
1872,4,school,0.17451219313622315
1872,5,imp coll,0.15027970519420727
1872,6,donors,0.15027970519420727
1872,7,badger,0.14565307387467064
1872,8,fund receipts,0.14157209582922894
1872,9,returned,0.13800944550354174
1872,10,coll poor,0.1379215365711844
1872,11,fee fund,0.13461920403135
1872,12,suit,0.1288310695337757
1872,13,imp,0.1288310695337757
1872,14,kid,0.12387287332217961
1872,15,local rate,0.12163672542210274
1873,1,pipes,0.20302183484097902
1873,2,rate,0.18578690140520737
1873,3,sale,0.16581286350128036
1873,4,cottages,0.15071130708409308
1873,5,cottage,0.14942915564487588
1873,6,compos,0.13726666575321353
1873,7,whitehead,0.1357757491703774
1873,8,local rate,0.13332473105603176
1873,9,fund,0.13251327525675116
1873,10,comm,0.12969965652292395
1873,11,domus battels,0.12020850467903547
1873,12,local,0.1179261395297429
1873,13,est charges,0.11767531309346396
1873,14,imp,0.11767531309346396
1873,15,battels imp,0.11371618113329482
1876,1,howse,0.22188137960520424
1876,2,hutt,0.2150503618122374
1876,3,rate,0.1848066093503938
1876,4,witnam,0.18289285298282154
1876,5,domus,0.1602142217507898
1876,6,local rate,0.14367302311346775
1876,7,rowles,0.14367302311346775
1876,8,robey,0.13885271534035376
1876,9,cottages,0.1353409137139866
1876,10,school,0.13527128106554195
1876,11,newton,0.12851872594982353
1876,12,local,0.12707923605874966
1876,13,comm,0.12578992240708858
1876,14,cottage,0.12077057101151906
1876,15,thrupp,0.11404641696953785
1877,1,rate,0.2809278984214645
1877,2,bartlett,0.242300939563509
1877,3,newton,0.19536365996756017
1877,4,bryan,0.18627910885565443
1877,5,local rate,0.1819999862964812
1877,6,fund,0.17365658663783126
1877,7,kedlington,0.16509301893050748
1877,8,local,0.16097955426881877
1877,9,witnam,0.14827667330837757
1877,10,payt,0.1453805637381054
1877,11,rent,0.12953227551007093
1877,12,domus,0.12628236515807303
1877,13,bursar,0.12325776627049274
1877,14,estate,0.12089525314135384
1877,15,fee fund,0.12085507828623372
1878,1,bartlett,0.31519123512877917
1878,2,rate,0.2610272623466388
1878,3,messrs,0.20807130498225393
1878,4,bryan,0.17308329322285584
1878,5,brain,0.16714290839885382
1878,6,thatching,0.1357182071307847
1878,7,local rate,0.13528583935461916
1878,8,domus,0.13409903494848097
1878,9,farm,0.1305136311733194
1878,10,field castle,0.12981246991714188
1878,11,centages,0.12981246991714188
1878,12,bursar domus,0.12535718129914036
1878,13,school rate,0.12535718129914036
1878,14,newton,0.12101620287600348
1878,15,local,0.11966074592287305
1879,1,rate,0.25611910042121844
1879,2,domus,0.1973663050916226
1879,3,allowance,0.18196321272442317
1879,4,local rate,0.18101185274882928
1879,5,brain,0.17890917581579907
1879,6,int,0.17718457434826132
1879,7,local,0.16010554707081853
1879,8,domus local,0.1341818818618493
1879,9,bursar,0.12258856218790504
1879,10,church,0.11734683037982653
1879,11,rent,0.11711727745384835
1879,12,est charges,0.11503080425914443
1879,13,repair,0.11494852847200344
1879,14,thrupp,0.11494852847200344
1879,15,whitehead,0.11060372544998329
1880,1,rate,0.2580966730254093
1880,2,int,0.19640793671010803
1880,3,domus,0.1790012067234365
1880,4,kedington,0.17367441670026557
1880,5,sun,0.16052035974008738
1880,6,local rate,0.16052035974008738
1880,7,local,0.14198075773442687
1880,8,boase,0.1401213552453328
1880,9,campfield,0.13650820459128285
1880,10,cottage,0.13493232817600237
1880,11,cent,0.12416028626344737
1880,12,honor,0.1226035030870375
1880,13,osborne,0.12096897071491931
1880,14,newton,0.11965753716171805
1880,15,bile,0.11106478885213544
1881,1,rate,0.27918556467957084
1881,2,domus,0.1997741625969956
1881,3,field,0.1550324658229355
1881,4,poor rate,0.1509892925088301
1881,5,fee fund,0.1372634593749672
1881,6,local,0.13712669848621062
1881,7,poor,0.13026906919266584
1881,8,fund,0.1294346675959366
1881,9,comm,0.12668641611057402
1881,10,witnam,0.12630604405415863
1881,11,sun,0.12402597265834842
1881,12,duke,0.12402597265834842
1881,13,bursar,0.11999344976786483
1881,14,draining,0.11922093114948573
1881,15,osborne,0.11683326556433624
1882,1,rate,0.22347209671668905
1882,2,hull,0.20220597114771674
1882,3,june,0.17047349780599652
1882,4,fund,0.16576809242234122
1882,5,boase,0.1617647769181734
1882,6,jan,0.1588784948661512
1882,7,domus,0.15498756536612046
1882,8,wyatt,0.14154108266749585
1882,9,witnam,0.14154108266749585
1882,10,poor rate,0.14100135437524605
1882,11,local rate,0.1389859889953056
1882,12,robey,0.13432293375647414
1882,13,scholarship,0.13015168870606195
1882,14,local,0.12293353979504022
1882,15,audit,0.12132358268863006
1883,1,beginning,0.3671995690664156
1883,2,close dividends,0.29164346608853936
1883,3,close,0.2852732844344787
1883,4,dividends,0.24716344197650483
1883,5,receipts beginning,0.2136904475187223
1883,6,exhibition,0.18152919905456857
1883,7,respect,0.1570359426938199
1883,8,fund,0.15641343352679704
1883,9,jackson,0.1550619240539499
1883,10,receipts,0.13938049669760144
1883,11,exhibitioners close,0.13422608643663145
1883,12,dividends beginning,0.13422608643663145
1883,13,college,0.13380640528936621
1883,14,exhibitioners,0.12961931826157305
1883,15,charges,0.12400911779934455
1884,1,receipts beginning,0.37917842019244274
1884,2,beginning,0.34905502523127446
1884,3,close dividends,0.258750238990472
1884,4,receipts,0.24732072564359284
1884,5,close,0.23622528818264396
1884,6,dividends,0.21928692776443945
1884,7,dividends receipts,0.20125018588147822
1884,8,fund,0.15264944980286804
1884,9,loans,0.1319289199341406
1884,10,exhibition,0.12526522724001943
1884,11,exhibitioner close,0.11908729658867181
1884,12,college,0.11871494949442316
1884,13,exhibitioner,0.11500010621798755
1884,14,ii,0.11244801333437172
1884,15,let,0.10895606891406849
1885,1,fund,0.27256586272982536
1885,2,receipts beginning,0.1773222471453832
1885,3,fund close,0.1773222471453832
1885,4,establishment,0.17274983923418946
1885,5,college,0.16655063020267322
1885,6,rackrent,0.16483749632792247
1885,7,taxes insurance,0.16483749632792247
1885,8,maintenance,0.16136382398003415
1885,9,charges,0.15435581484827285
1885,10,rates taxes,0.15235274551046174
1885,11,beginning,0.15235274551046174
1885,12,king charles,0.14972177413873036
1885,13,tuition,0.14489483331815592
1885,14,charles,0.12227172671299442
1885,15,dues,0.11716020955044856
1886,1,loans,0.2765367553835419
1886,2,exhibition,0.26256896153345055
1886,3,fund,0.2617929358722234
1886,4,respect,0.23363097286928586
1886,5,charges respect,0.17522322965196438
1886,6,charges,0.16472781837578765
1886,7,college,0.15996786250281853
1886,8,trust,0.15160504924572774
1886,9,houses,0.15160504924572774
1886,10,expenditure,0.14902126232129995
1886,11,lease,0.13120433609175194
1886,12,funds,0.1215422701502704
1886,13,beneficial,0.12052609942596555
1886,14,copyholds,0.11681548643464293
1886,15,fine loans,0.11681548643464293
1889,1,beginning,0.4120311394343304
1889,2,close,0.3163365246636734
1889,3,close dividends,0.2994447700490732
1889,4,dividends,0.2474305562673048
1889,5,dividends beginning,0.217061083862095
1889,6,fund,0.18789896704332232
1889,7,receipts beginning,0.16925648194277765
1889,8,loans,0.1374100473181029
1889,9,exhibitioners close,0.12403490506405428
1889,10,exhibitioners,0.11977790801962929
1889,11,scholars close,0.11977790801962929
1889,12,rents profits,0.11609032944795161
1889,13,respect,0.11609032944795161
1889,14,tuition,0.11525339757570081
1889,15,scholars,0.1018678198954402
1891,1,beginning,0.41118720759038174
1891,2,beginning close,0.29857949208669843
1891,3,close,0.298150341397863
1891,4,receipts beginning,0.24575616041189327
1891,5,dividends,0.2443569881132696
1891,6,close dividends,0.2196814912090496
1891,7,fund,0.17893757912492192
1891,8,exhibitioner,0.16476111840678717
1891,9,receipts,0.16240464455699766
1891,10,ii,0.12888377966868014
1891,11,rents profits,0.11976648802959337
1891,12,exhibition,0.11109923742137123
1891,13,general ii,0.11069364249770129
1891,14,dividends rents,0.1098407456045248
1891,15,profits estates,0.1098407456045248
1892,1,beginning,0.3972198565012788
1892,2,close,0.260591936060084
1892,3,fund,0.2368813517120677
1892,4,close dividends,0.23369384269957705
1892,5,dividends,0.20795461002527085
1892,6,receipts beginning,0.1981376949438979
1892,7,exhibition,0.1890970974102591
1892,8,exhibitioner close,0.1451996987051024
1892,9,exhibitioner,0.1402163056197462
1892,10,receipts,0.13821088067057072
1892,11,general,0.12011799041069433
1892,12,respect,0.11324957848030566
1892,13,ii,0.10968369002469242
1892,14,general ii,0.10467041790702564
1892,15,dividends beginning,0.09679979913673495
1893,1,beginning,0.33109876479073136
1893,2,fund,0.2961752352134941
1893,3,close,0.22916584495136347
1893,4,exhibition,0.208323008920838
1893,5,close dividends,0.2045329015157613
1893,6,dividends,0.16545952633313843
1893,7,receipts beginning,0.14013215736591453
1893,8,college,0.12613553582615158
1893,9,exhibitioner close,0.115528448100002
1893,10,let,0.1127466514692693
1893,11,exhibitioner,0.11156340082677889
1893,12,fund exhibition,0.10935673385159518
1893,13,general,0.10751865043725217
1893,14,tuition,0.10019257409633146
1893,15,dr richards,0.10019257409633146
1894,1,fund,0.3342237180814775
1894,2,local rates,0.231085138923487
1894,3,local,0.18026192944092723
1894,4,exhibition,0.15672363818276688
1894,5,gen,0.15566013574899498
1894,6,rates,0.1505877988972444
1894,7,king charles,0.1502106042331064
1894,8,richards,0.14967597010655775
1894,9,college,0.1485283601952817
1894,10,tuition,0.14536790382144746
1894,11,rates composition,0.13036993940540798
1894,12,funds,0.12695695886698938
1894,13,charles,0.12267093451060741
1894,14,fund local,0.122019597692016
1894,15,houses,0.11876927247607612
1895,1,fund,0.3089481643586432
1895,2,exhibition,0.1770651262730527
1895,3,king charles,0.16970675205401853
1895,4,richards,0.16910272664837536
1895,5,tuition,0.1642355074489578
1895,6,charles,0.13859265112148517
1895,7,trust,0.13418458422851648
1895,8,houses,0.13418458422851648
1895,9,pension fund,0.13053908069565331
1895,10,leases leaseholds,0.1274135104285411
1895,11,college,0.12585462453869403
1895,12,richards prize,0.12456008833472468
1895,13,taxes insurance,0.12456008833472468
1895,14,king,0.12405861875401958
1895,15,long leases,0.12193519445961937
1896,1,fund,0.414151225292932
1896,2,king charles,0.15749675504653302
1896,3,richards,0.15693618783159874
1896,4,dr richards,0.1524191534724446
1896,5,tuition,0.1524191534724446
1896,6,subtotal,0.14572650540992013
1896,7,local,0.1417543176644574
1896,8,charles,0.12862123964273517
1896,9,fund local,0.1279383089275955
1896,10,fund furniture,0.1279383089275955
1896,11,houses,0.12453032267409485
1896,12,exhibition,0.12324428381185058
1896,13,local rates,0.12114710444625519
1896,14,college,0.11679968376352362
1896,15,taxes insurance,0.11559828635919092
1897,1,fund,0.416737260223787
1897,2,ii,0.33768483778094055
1897,3,exhibition,0.20152249543317646
1897,4,subtotal,0.1985701899827151
1897,5,local,0.15452607861732365
1897,6,comp,0.15249459448902974
1897,7,pension fund,0.14856997448934925
1897,8,king charles,0.12876515696281396
1897,9,college,0.1273230855545657
1897,10,tuition,0.12461384499775821
1897,11,leases,0.10515730375813277
1897,12,charles,0.10515730375813277
1897,13,fund local,0.10459895777377451
1897,14,rr,0.10459895777377451
1897,15,general,0.10400880274322455
1898,1,fund,0.3190268368643997
1898,2,ii,0.20680757097931746
1898,3,exhibition,0.16455729570052216
1898,4,king charles,0.15771871496063433
1898,5,college,0.15595238581729262
1898,6,dr richards,0.1526339575311196
1898,7,bal,0.14805857246845103
1898,8,richards,0.13096446478271612
1898,9,charles,0.12880250534115714
1898,10,general,0.1273957575184164
1898,11,trust,0.12470582305005867
1898,12,houses,0.12470582305005867
1898,13,dues,0.12341797177539161
1898,14,pension fund,0.12131783685841548
1898,15,fund general,0.12131783685841548
1899,1,fund,0.4227059506116408
1899,2,exhibition,0.254375379800807
1899,3,dues,0.1816966998577193
1899,4,dues composition,0.1813724185472729
1899,5,composition fund,0.14437098726365294
1899,6,king charles,0.13931667941991646
1899,7,college,0.1377564390193121
1899,8,dr richards,0.13482519265556797
1899,9,composition,0.11505637432200438
1899,10,charles,0.11377430604589235
1899,11,fund furniture,0.11317020699966743
1899,12,general,0.11253169234913256
1899,13,trust,0.1101556094722063
1899,14,houses,0.1101556094722063
1899,15,fund general,0.10716292096179034
1900,1,fund,0.44041654225502896
1900,2,dues,0.21297313462593634
1900,3,trust,0.17932956912610376
1900,4,ii,0.17843615488997655
1900,5,exhibition,0.1774776121882803
1900,6,dues composition,0.1771608608510222
1900,7,college,0.1513773742992279
1900,8,king charles,0.13608167688685982
1900,9,tuition,0.13169448467733674
1900,10,dr richards,0.13169448467733674
1900,11,scholarship,0.12967126816511074
1900,12,richards,0.1129977757216088
1900,13,composition,0.11238470813008974
1900,14,charles,0.1111324101165051
1900,15,fund furniture,0.11054233855035574
