year,payment_period,n_entries,total,share,era
1757,one_off,53.857142857142854,116.61428571428571,0.4618400098003185,pre_1760
1757,quadrennial,2.0142857142857142,116.61428571428571,0.01727306137449467,pre_1760
1757,quinquennial,2.0,116.61428571428571,0.017150557393115277,pre_1760
1757,sesquiannual,2.0142857142857142,116.61428571428571,0.01727306137449467,pre_1760
1757,triennial,6.014285714285714,116.61428571428571,0.051574176160725224,pre_1760
1758,annual,35.47142857142857,118.61428571428571,0.29904853667349146,pre_1760
1758,biennial,2.0428571428571427,118.61428571428571,0.01722269059376129,pre_1760
1758,half_year,17.2,118.61428571428571,0.14500782849572444,pre_1760
1758,multi_year,2.0,118.61428571428571,0.016861375406479587,pre_1760
1758,one_off,54.857142857142854,118.61428571428571,0.4624834397205829,pre_1760
1758,quadrennial,3.0142857142857142,118.61428571428571,0.025412501505479947,pre_1760
1758,quinquennial,2.0,118.61428571428571,0.016861375406479587,pre_1760
1758,sesquiannual,2.0142857142857142,118.61428571428571,0.016981813802240155,pre_1760
1758,triennial,0.014285714285714285,118.61428571428571,0.00012043839576056847,pre_1760
1759,annual,33.47142857142857,89.61428571428571,0.37350549976087993,pre_1760
1759,biennial,6.542857142857143,89.61428571428571,0.0730113183484776,pre_1760
1759,half_year,2.2,89.61428571428571,0.024549657261278498,pre_1760
1759,multi_year,1.0,89.61428571428571,0.011158935118762953,pre_1760
1759,one_off,41.857142857142854,89.61428571428571,0.46708114139964924,pre_1760
1759,quadrennial,2.0142857142857142,89.61428571428571,0.022477283596365374,pre_1760
1759,quinquennial,1.0,89.61428571428571,0.011158935118762953,pre_1760
1759,sesquiannual,1.5142857142857142,89.61428571428571,0.016897816036983898,pre_1760
1759,triennial,0.014285714285714285,89.61428571428571,0.00015941335883947074,pre_1760
1760,annual,33.47142857142857,89.61428571428571,0.37350549976087993,industrial_1760_1840
1760,biennial,6.542857142857143,89.61428571428571,0.0730113183484776,industrial_1760_1840
1760,half_year,2.2,89.61428571428571,0.024549657261278498,industrial_1760_1840
1760,multi_year,1.0,89.61428571428571,0.011158935118762953,industrial_1760_1840
1760,one_off,41.857142857142854,89.61428571428571,0.46708114139964924,industrial_1760_1840
1760,quadrennial,2.0142857142857142,89.61428571428571,0.022477283596365374,industrial_1760_1840
1760,quinquennial,1.0,89.61428571428571,0.011158935118762953,industrial_1760_1840
1760,sesquiannual,1.5142857142857142,89.61428571428571,0.016897816036983898,industrial_1760_1840
1760,triennial,0.014285714285714285,89.61428571428571,0.00015941335883947074,industrial_1760_1840
1761,annual,40.47142857142857,125.61428571428571,0.3221881041737746,industrial_1760_1840
1761,biennial,3.0428571428571427,125.61428571428571,0.024223814397816443,industrial_1760_1840
1761,half_year,4.2,125.61428571428571,0.03343568747867622,industrial_1760_1840
1761,multi_year,3.0,125.61428571428571,0.023882633913340157,industrial_1760_1840
1761,one_off,62.857142857142854,125.61428571428571,0.5003980438985557,industrial_1760_1840
1761,quadrennial,0.014285714285714285,125.61428571428571,0.00011372682815876265,industrial_1760_1840
1761,quinquennial,1.0,125.61428571428571,0.007960877971113386,industrial_1760_1840
1761,sesquiannual,1.0142857142857142,125.61428571428571,0.008074604799272148,industrial_1760_1840
1761,triennial,10.014285714285714,125.61428571428571,0.07972250653929262,industrial_1760_1840
1762,annual,64.47142857142858,129.61428571428573,0.4974098974980712,industrial_1760_1840
1762,biennial,4.042857142857143,129.61428571428573,0.031191447150887244,industrial_1760_1840
1762,half_year,4.2,129.61428571428573,0.03240383555604541,industrial_1760_1840
1762,multi_year,2.0,129.61428571428573,0.015430397883831146,industrial_1760_1840
1762,one_off,50.857142857142854,129.61428571428573,0.39237297476027766,industrial_1760_1840
1762,quadrennial,0.014285714285714285,129.61428571428573,0.00011021712774165104,industrial_1760_1840
1762,sesquiannual,0.014285714285714285,129.61428571428573,0.00011021712774165104,industrial_1760_1840
1762,triennial,4.014285714285714,129.61428571428573,0.03097101289540394,industrial_1760_1840
1763,annual,49.47142857142857,141.61428571428573,0.3493392514879451,industrial_1760_1840
1763,biennial,13.042857142857143,141.61428571428573,0.09210128114596992,industrial_1760_1840
1763,half_year,8.2,141.61428571428573,0.05790376273580146,industrial_1760_1840
1763,one_off,61.857142857142854,141.61428571428573,0.4368001614042166,industrial_1760_1840
1763,quadrennial,1.0142857142857142,141.61428571428573,0.007162312115404014,industrial_1760_1840
1763,quinquennial,3.0,141.61428571428573,0.021184303439927367,industrial_1760_1840
1763,sesquiannual,4.014285714285714,141.61428571428573,0.02834661555533138,industrial_1760_1840
1763,triennial,1.0142857142857142,141.61428571428573,0.007162312115404014,industrial_1760_1840
1764,annual,65.47142857142858,129.61428571428573,0.5051250964399867,industrial_1760_1840
1764,biennial,4.042857142857143,129.61428571428573,0.031191447150887244,industrial_1760_1840
1764,half_year,4.2,129.61428571428573,0.03240383555604541,industrial_1760_1840
1764,multi_year,1.0,129.61428571428573,0.007715198941915573,industrial_1760_1840
1764,one_off,53.857142857142854,129.61428571428573,0.4155185715860244,industrial_1760_1840
1764,quadrennial,0.014285714285714285,129.61428571428573,0.00011021712774165104,industrial_1760_1840
1764,sesquiannual,0.014285714285714285,129.61428571428573,0.00011021712774165104,industrial_1760_1840
1764,triennial,1.0142857142857142,129.61428571428573,0.007825416069657223,industrial_1760_1840
1765,annual,24.47142857142857,76.61428571428571,0.3194107775498788,industrial_1760_1840
1765,biennial,0.04285714285714286,76.61428571428571,0.0005593884020137983,industrial_1760_1840
